,hit_id,x,y,z,volume_id,layer_id,module_id
143,144,-77.0406,-70.7653,-1498.0,7,2,13
144,145,-109.419,-92.3877,-1498.0,7,2,13
145,146,-118.748,-91.4253,-1498.0,7,2,13
146,147,-120.612,-100.318,-1498.0,7,2,13
147,148,-134.819,-108.605,-1498.0,7,2,13
148,149,-44.4771,-57.4267,-1498.0,7,2,14
149,150,-45.1633,-43.5253,-1498.0,7,2,14
150,151,-55.8977,-60.1741,-1498.0,7,2,14
151,152,-31.0746,-45.2759,-1498.0,7,2,14
152,153,-37.2507,-54.2779,-1498.0,7,2,14
153,154,-60.1132,-73.8095,-1498.0,7,2,14
154,155,-30.8779,-47.6631,-1498.0,7,2,14
155,156,-62.9806,-76.9358,-1498.0,7,2,14
156,157,-37.1386,-44.831,-1498.0,7,2,14
157,158,-49.7835,-53.7082,-1498.0,7,2,14
158,159,-37.9185,-46.9759,-1498.0,7,2,14
159,160,-47.3186,-46.0489,-1498.0,7,2,14
160,161,-17.3374,-33.0411,-1498.0,7,2,14
161,162,-45.6175,-48.9074,-1498.0,7,2,14
162,163,-66.345,-76.1017,-1498.0,7,2,14
163,164,-59.8991,-73.5486,-1498.0,7,2,14
164,165,-53.6228,-61.0099,-1498.0,7,2,14
165,166,-35.984,-52.1789,-1498.0,7,2,14
166,167,-54.6509,-51.4004,-1498.0,7,2,14
167,168,-41.0803,-36.743,-1498.0,7,2,14
168,169,-38.7241,-47.9893,-1498.0,7,2,14
169,170,-38.877,-40.0914,-1498.0,7,2,14
170,171,-63.9003,-71.4686,-1498.0,7,2,14
171,172,-46.6367,-52.1794,-1498.0,7,2,14
172,173,-34.3439,-51.9523,-1498.0,7,2,14
173,174,-55.124,-65.2733,-1498.0,7,2,14
174,175,-41.2895,-46.3036,-1498.0,7,2,14
175,176,-46.9999,-58.3788,-1498.0,7,2,14
176,177,-43.8621,-60.1711,-1498.0,7,2,14
177,178,-90.2025,-83.8032,-1502.0,7,2,15
178,179,-89.278,-96.9502,-1502.0,7,2,15
179,180,-120.314,-120.434,-1502.0,7,2,15
180,181,-77.2448,-70.9869,-1502.0,7,2,15
181,182,-77.9563,-72.2641,-1502.0,7,2,15
182,183,-76.1421,-84.8041,-1502.0,7,2,15
183,184,-105.271,-115.064,-1502.0,7,2,15
184,185,-73.3027,-75.2472,-1502.0,7,2,15
185,186,-80.1655,-95.4831,-1498.0,7,2,16
186,187,-93.2101,-124.381,-1498.0,7,2,16
187,188,-82.6375,-98.6947,-1498.0,7,2,16
188,189,-75.9326,-84.5939,-1498.0,7,2,16
189,190,-96.7183,-125.826,-1498.0,7,2,16
190,191,-87.2375,-116.444,-1498.0,7,2,16
191,192,-92.9127,-104.985,-1498.0,7,2,16
192,193,-89.0249,-96.6819,-1498.0,7,2,16
193,194,-73.3892,-86.9314,-1498.0,7,2,16
194,195,-73.1372,-75.0445,-1498.0,7,2,16
195,196,-36.0973,-52.3504,-1502.0,7,2,17
196,197,-52.9027,-83.8892,-1502.0,7,2,17
197,198,-48.694,-82.7628,-1502.0,7,2,17
198,199,-31.0483,-51.2883,-1502.0,7,2,17
199,200,-43.9798,-60.333,-1502.0,7,2,17
200,201,-26.5216,-56.3144,-1502.0,7,2,17
201,202,-34.4305,-52.1184,-1502.0,7,2,17
202,203,-36.2424,-72.7787,-1502.0,7,2,17
203,204,-41.7423,-76.2034,-1502.0,7,2,17
204,205,-30.9107,-47.8101,-1502.0,7,2,17
205,206,-38.8306,-48.1026,-1502.0,7,2,17
206,207,-25.3729,-51.1488,-1502.0,7,2,17
207,208,-37.3185,-54.4389,-1502.0,7,2,17
208,209,-54.7545,-82.4134,-1502.0,7,2,17
209,210,-38.0267,-47.0779,-1502.0,7,2,17
210,211,-17.4295,-33.1793,-1502.0,7,2,17
211,212,-34.4141,-71.3262,-1502.0,7,2,17
212,213,-53.3411,-79.0544,-1502.0,7,2,17
213,214,-31.1478,-45.4218,-1502.0,7,2,17
214,215,-35.8235,-72.5736,-1502.0,7,2,17
215,216,-44.6113,-57.5565,-1502.0,7,2,17
216,217,-40.9684,-78.6726,-1502.0,7,2,17
217,218,-37.2585,-44.9631,-1502.0,7,2,17
218,219,-72.3601,-120.01,-1502.0,7,2,18
219,220,-71.8393,-117.657,-1502.0,7,2,18
220,221,-89.6509,-132.865,-1502.0,7,2,18
221,222,-60.6532,-88.2331,-1502.0,7,2,18
222,223,-92.2645,-148.182,-1502.0,7,2,18
223,224,-87.5097,-116.733,-1502.0,7,2,18
224,225,-78.6456,-127.947,-1502.0,7,2,18
225,226,-93.8198,-136.208,-1502.0,7,2,18
226,227,-88.4517,-142.618,-1502.0,7,2,18
227,228,-82.9534,-125.211,-1502.0,7,2,18
228,229,-99.022,-133.982,-1502.0,7,2,18
229,230,-62.6958,-99.443,-1502.0,7,2,18
230,231,-71.6335,-125.987,-1498.0,7,2,19
231,232,-88.1512,-142.284,-1498.0,7,2,19
232,233,-71.6786,-117.334,-1498.0,7,2,19
233,234,-63.4729,-122.741,-1498.0,7,2,19
234,235,-72.1019,-119.738,-1498.0,7,2,19
235,236,-78.3445,-127.657,-1498.0,7,2,19
236,237,-51.5536,-99.6977,-1498.0,7,2,19
237,238,-62.5401,-99.18,-1498.0,7,2,19
238,239,-15.3864,-54.3274,-1497.5,7,2,20
239,240,-41.3747,-90.8688,-1497.5,7,2,20
240,241,-29.555,-85.5284,-1497.5,7,2,20
241,242,-35.7412,-72.372,-1497.5,7,2,20
242,243,-27.6708,-73.4013,-1497.5,7,2,20
243,244,-27.4502,-71.3009,-1497.5,7,2,20
244,245,-29.0312,-79.6478,-1497.5,7,2,20
245,246,-26.0735,-63.0123,-1497.5,7,2,20
246,247,-30.1739,-73.4604,-1497.5,7,2,20
247,248,-36.1013,-72.5882,-1497.5,7,2,20
248,249,-25.06,-61.0881,-1497.5,7,2,20
249,250,-29.8334,-71.0443,-1497.5,7,2,20
250,251,-15.4254,-56.2507,-1497.5,7,2,20
251,252,-27.2047,-74.3665,-1497.5,7,2,20
252,253,-17.2754,-33.0179,-1497.5,7,2,20
253,254,-33.0436,-91.2068,-1497.5,7,2,20
254,255,-34.3101,-71.1383,-1497.5,7,2,20
255,256,-26.4772,-56.1476,-1497.5,7,2,20
256,257,-12.1514,-32.0145,-1497.5,7,2,20
257,258,-40.8573,-78.4519,-1497.5,7,2,20
258,259,-20.7228,-59.1098,-1497.5,7,2,20
259,260,-36.9852,-98.4323,-1502.0,7,2,21
260,261,-67.8212,-144.378,-1502.0,7,2,21
261,262,-55.7865,-145.717,-1502.0,7,2,21
262,263,-57.7589,-132.854,-1502.0,7,2,21
263,264,-45.8908,-107.584,-1502.0,7,2,21
264,265,-51.7398,-99.9111,-1502.0,7,2,21
265,266,-71.95,-150.263,-1502.0,7,2,21
266,267,-66.0611,-141.878,-1502.0,7,2,21
267,268,-43.2304,-113.814,-1502.0,7,2,21
268,269,-48.6389,-116.532,-1502.0,7,2,21
269,270,-55.9255,-149.945,-1498.0,7,2,22
270,271,-30.4282,-106.755,-1498.0,7,2,22
271,272,-43.1392,-113.527,-1498.0,7,2,22
272,273,-55.6014,-145.36,-1498.0,7,2,22
273,274,-36.882,-98.162,-1498.0,7,2,22
274,275,-49.6792,-150.347,-1498.0,7,2,22
275,276,-45.0113,-147.307,-1498.0,7,2,22
276,277,-46.6997,-150.897,-1498.0,7,2,22
277,278,-19.6193,-96.6061,-1502.5,7,2,23
278,279,-20.8128,-59.2632,-1502.5,7,2,23
279,280,-8.66631,-54.1962,-1502.5,7,2,23
280,281,-11.0668,-63.3384,-1502.5,7,2,23
281,282,-15.4818,-54.5268,-1502.5,7,2,23
282,283,-15.4776,-56.4368,-1502.5,7,2,23
283,284,-22.0467,-78.2304,-1502.5,7,2,23
284,285,-3.72524,-36.1854,-1502.5,7,2,23
285,286,-8.38428,-65.0157,-1502.5,7,2,23
286,287,-17.5346,-70.5736,-1502.5,7,2,23
287,288,-23.1469,-84.0982,-1502.5,7,2,23
288,289,-39.4819,-148.976,-1502.0,7,2,24
289,290,-30.9173,-150.561,-1502.0,7,2,24
290,291,-30.448,-107.044,-1502.0,7,2,24
291,292,-35.9752,-148.699,-1502.0,7,2,24
292,293,-24.7487,-138.529,-1502.0,7,2,24
293,294,-30.607,-163.0,-1502.0,7,2,24
294,295,-8.6417,-54.0417,-1498.0,7,2,25
295,296,-4.15159,-72.1878,-1498.0,7,2,25
296,297,-6.23403,-77.6177,-1498.0,7,2,25
297,298,-3.70878,-55.7277,-1498.0,7,2,25
298,299,0.00423625,-63.355,-1498.0,7,2,25
299,300,3.44255,-56.629,-1498.0,7,2,25
300,301,-11.0148,-63.1649,-1498.0,7,2,25
301,302,-2.49579,-91.9345,-1498.0,7,2,25
302,303,-1.75016,-99.6668,-1498.0,7,2,25
303,304,-6.26021,-79.2249,-1498.0,7,2,25
304,305,-10.0833,-99.1244,-1498.0,7,2,25
305,306,-3.95021,-59.4327,-1498.0,7,2,25
306,307,0.756908,-88.8415,-1498.0,7,2,25
307,308,-1.74557,-60.7346,-1498.0,7,2,25
308,309,-8.91146,-91.4295,-1498.0,7,2,25
309,310,2.83792,-64.3115,-1498.0,7,2,25
310,311,-1.59027,-82.9779,-1498.0,7,2,25
311,312,-8.38362,-64.7826,-1498.0,7,2,25
312,313,-2.04876,-95.1763,-1498.0,7,2,25
313,314,-23.8184,-110.129,-1498.0,7,2,26
314,315,-12.568,-130.088,-1498.0,7,2,26
315,316,-13.7173,-105.394,-1498.0,7,2,26
316,317,-20.0942,-127.222,-1498.0,7,2,26
317,318,-24.7443,-160.196,-1498.0,7,2,26
318,319,-17.3001,-145.192,-1498.0,7,2,26
319,320,-30.5278,-162.569,-1498.0,7,2,26
320,321,-24.7495,-138.156,-1498.0,7,2,26
321,322,-16.6733,-122.965,-1498.0,7,2,26
322,323,-17.7294,-119.317,-1498.0,7,2,26
323,324,-15.2651,-105.632,-1498.0,7,2,26
324,325,-25.0221,-169.425,-1498.0,7,2,26
325,326,-16.2745,-115.763,-1498.0,7,2,26
326,327,-1.14511,-106.508,-1502.0,7,2,27
327,328,-7.77057,-118.815,-1502.0,7,2,27
328,329,-12.6226,-130.416,-1502.0,7,2,27
329,330,-2.0373,-153.007,-1502.0,7,2,27
330,331,-1.75247,-60.8971,-1502.0,7,2,28
331,332,6.74185,-54.7555,-1502.0,7,2,28
332,333,0.00900378,-63.5232,-1502.0,7,2,28
333,334,-1.56372,-83.2153,-1502.0,7,2,28
334,335,2.79336,-64.489,-1502.0,7,2,28
335,336,11.2718,-59.4207,-1502.0,7,2,28
336,337,3.44371,-56.8206,-1502.0,7,2,28
337,338,2.86148,-99.9743,-1502.0,7,2,28
338,339,15.0024,-84.5178,-1502.0,7,2,28
339,340,10.7381,-59.0113,-1502.0,7,2,28
340,341,5.87343,-58.3785,-1502.0,7,2,28
341,342,11.1316,-61.463,-1502.0,7,2,28
342,343,5.59121,-59.1128,-1502.0,7,2,28
343,344,-3.38865,-46.6574,-1502.0,7,2,28
344,345,-3.75356,-55.8636,-1502.0,7,2,28
345,346,5.57955,-55.919,-1502.0,7,2,28
346,347,7.98593,-46.9839,-1502.0,7,2,28
347,348,15.3018,-97.243,-1502.0,7,2,28
348,349,9.36054,-72.0972,-1502.0,7,2,28
349,350,9.18714,-59.6976,-1502.0,7,2,28
350,351,0.766506,-89.0801,-1502.0,7,2,28
351,352,5.74986,-56.8084,-1502.0,7,2,28
352,353,11.1376,-67.2742,-1502.0,7,2,28
353,354,1.92559,-154.786,-1498.0,7,2,29
354,355,4.27337,-125.452,-1498.0,7,2,29
355,356,4.87116,-132.308,-1498.0,7,2,29
356,357,10.1773,-109.16,-1498.0,7,2,29
357,358,-1.12067,-106.218,-1498.0,7,2,29
358,359,2.26041,-133.879,-1498.0,7,2,29
359,360,1.99103,-172.441,-1498.0,7,2,29
360,361,26.9685,-152.616,-1502.0,7,2,30
361,362,13.9337,-103.688,-1502.0,7,2,30
362,363,15.6759,-106.767,-1502.0,7,2,30
363,364,16.8606,-173.166,-1502.0,7,2,30
364,365,10.1958,-109.463,-1502.0,7,2,30
365,366,11.2659,-59.2412,-1497.5,7,2,31
366,367,18.6599,-91.5388,-1497.5,7,2,31
367,368,20.5369,-95.716,-1497.5,7,2,31
368,369,5.54409,-55.7557,-1497.5,7,2,31
369,370,7.92945,-46.8433,-1497.5,7,2,31
370,371,22.1989,-79.293,-1497.5,7,2,31
371,372,17.389,-58.8297,-1497.5,7,2,31
372,373,11.1332,-61.2588,-1497.5,7,2,31
373,374,5.75866,-56.6494,-1497.5,7,2,31
374,375,20.3685,-54.1056,-1497.5,7,2,31
375,376,15.1225,-62.6686,-1497.5,7,2,31
376,377,15.2261,-96.9409,-1497.5,7,2,31
377,378,11.0939,-67.0921,-1497.5,7,2,31
378,379,17.7809,-65.6024,-1497.5,7,2,31
379,380,17.0936,-87.799,-1497.5,7,2,31
380,381,14.9609,-84.2702,-1497.5,7,2,31
381,382,6.70606,-54.5985,-1497.5,7,2,31
382,383,10.7101,-58.854,-1497.5,7,2,31
383,384,18.7995,-72.2014,-1497.5,7,2,31
384,385,20.5357,-60.371,-1497.5,7,2,31
385,386,5.83015,-58.2323,-1497.5,7,2,31
386,387,27.0294,-94.273,-1497.5,7,2,31
387,388,9.12275,-59.5244,-1497.5,7,2,31
388,389,16.6864,-65.1131,-1497.5,7,2,31
389,390,33.175,-114.736,-1498.0,7,2,32
390,391,31.8306,-119.721,-1498.0,7,2,32
391,392,29.0403,-143.454,-1498.0,7,2,32
392,393,27.0272,-127.033,-1498.0,7,2,32
393,394,32.4893,-132.567,-1498.0,7,2,32
394,395,24.7685,-59.0779,-1502.5,7,2,33
395,396,35.3761,-93.968,-1502.5,7,2,33
396,397,20.6174,-60.5538,-1502.5,7,2,33
397,398,30.0196,-86.1274,-1502.5,7,2,33
398,399,31.5169,-55.4007,-1502.5,7,2,33
399,400,20.4068,-54.2966,-1502.5,7,2,33
400,401,31.1328,-64.9047,-1502.5,7,2,33
401,402,17.4361,-59.0145,-1502.5,7,2,33
402,403,22.7609,-47.3064,-1502.5,7,2,33
403,404,43.2309,-88.7528,-1502.5,7,2,33
404,405,32.8762,-57.4852,-1502.5,7,2,33
405,406,42.7317,-92.5149,-1502.5,7,2,33
406,407,45.6087,-137.573,-1502.0,7,2,34
407,408,33.3116,-115.043,-1502.0,7,2,34
408,409,42.24,-128.781,-1502.0,7,2,34
409,410,27.948,-105.841,-1502.0,7,2,34
410,411,43.0444,-131.181,-1502.0,7,2,34
411,412,55.7119,-147.105,-1502.0,7,2,34
412,413,31.8777,-120.048,-1502.0,7,2,34
413,414,60.1775,-157.127,-1502.0,7,2,34
414,415,43.035,-113.216,-1502.0,7,2,34
415,416,56.2546,-131.799,-1498.0,7,2,35
416,417,58.5856,-129.478,-1498.0,7,2,35
417,418,51.3918,-102.094,-1498.0,7,2,35
418,419,50.0872,-112.508,-1498.0,7,2,35
419,420,49.317,-100.366,-1498.0,7,2,35
420,421,41.7033,-102.928,-1498.0,7,2,35
421,422,42.8899,-112.919,-1498.0,7,2,35
422,423,70.3927,-142.404,-1498.0,7,2,35
423,424,31.0461,-64.6818,-1498.0,7,2,36
424,425,31.4078,-55.2242,-1498.0,7,2,36
425,426,46.1716,-82.8571,-1498.0,7,2,36
426,427,22.7131,-47.1601,-1498.0,7,2,36
427,428,50.0536,-73.881,-1498.0,7,2,36
428,429,40.4846,-55.2035,-1498.0,7,2,36
429,430,34.5785,-60.1112,-1498.0,7,2,36
430,431,44.9503,-63.3522,-1498.0,7,2,36
431,432,42.0818,-76.3746,-1498.0,7,2,36
432,433,32.756,-57.3286,-1498.0,7,2,36
433,434,51.3448,-72.0646,-1498.0,7,2,36
434,435,46.5726,-75.0906,-1498.0,7,2,36
435,436,37.6762,-58.8504,-1498.0,7,2,36
436,437,52.0027,-73.8081,-1498.0,7,2,36
437,438,47.3823,-76.5076,-1498.0,7,2,36
438,439,44.723,-57.0482,-1498.0,7,2,36
439,440,45.9931,-62.7132,-1498.0,7,2,36
440,441,54.0352,-76.4549,-1498.0,7,2,36
441,442,36.1554,-47.5649,-1498.0,7,2,36
442,443,63.166,-126.632,-1502.0,7,2,37
443,444,87.8291,-150.7,-1502.0,7,2,37
444,445,78.5045,-140.069,-1502.0,7,2,37
445,446,49.4836,-100.605,-1502.0,7,2,37
446,447,83.2947,-138.003,-1502.0,7,2,37
447,448,51.4964,-102.369,-1502.0,7,2,37
448,449,68.8028,-115.459,-1502.0,7,2,37
449,450,86.0391,-151.747,-1502.0,7,2,37
450,451,88.7129,-151.921,-1502.0,7,2,37
451,452,70.6248,-142.774,-1502.0,7,2,37
452,453,50.5777,-91.6778,-1502.0,7,2,37
453,454,76.2329,-102.306,-1498.0,7,2,38
454,455,67.2449,-105.165,-1498.0,7,2,38
455,456,78.1952,-103.932,-1498.0,7,2,38
456,457,72.2664,-90.765,-1498.0,7,2,38
457,458,97.2828,-146.306,-1498.0,7,2,38
458,459,70.5366,-88.5052,-1498.0,7,2,38
459,460,68.3457,-94.5967,-1498.0,7,2,38
460,461,48.832,-45.1262,-1502.0,7,2,39
461,462,64.4764,-62.9816,-1502.0,7,2,39
462,463,40.5556,-55.3758,-1502.0,7,2,39
463,464,41.4545,-47.7286,-1502.0,7,2,39
464,465,43.108,-48.0479,-1502.0,7,2,39
465,466,48.1016,-46.5037,-1502.0,7,2,39
466,467,36.5637,-41.7713,-1502.0,7,2,39
467,468,36.259,-47.7275,-1502.0,7,2,39
468,469,46.1071,-62.8766,-1502.0,7,2,39
469,470,47.9283,-58.5419,-1502.0,7,2,39
470,471,44.2301,-42.7346,-1502.0,7,2,39
471,472,51.0392,-62.0304,-1502.0,7,2,39
472,473,45.067,-63.5065,-1502.0,7,2,39
473,474,44.8586,-57.1804,-1502.0,7,2,39
474,475,70.1354,-72.7639,-1502.0,7,2,39
475,476,51.484,-72.2518,-1502.0,7,2,39
476,477,76.4489,-102.591,-1502.0,7,2,40
477,478,81.6971,-90.7531,-1502.0,7,2,40
478,479,117.203,-130.616,-1502.0,7,2,40
479,480,68.4824,-94.8754,-1502.0,7,2,40
480,481,82.0148,-90.2748,-1502.0,7,2,40
481,482,72.4263,-91.0155,-1502.0,7,2,40
482,483,78.4259,-104.189,-1502.0,7,2,40
483,484,71.5867,-83.7432,-1502.0,7,2,40
484,485,107.851,-136.063,-1502.0,7,2,40
485,486,78.0429,-87.4483,-1502.0,7,2,40
486,487,103.49,-124.746,-1502.0,7,2,40
487,488,70.7834,-88.724,-1502.0,7,2,40
488,489,87.3697,-90.3749,-1498.0,7,2,41
489,490,82.3846,-72.4497,-1498.0,7,2,41
490,491,97.1747,-87.0277,-1498.0,7,2,41
491,492,95.8947,-93.3845,-1498.0,7,2,41
492,493,121.262,-113.519,-1498.0,7,2,41
493,494,85.0983,-96.0752,-1498.0,7,2,41
494,495,79.618,-74.4208,-1498.0,7,2,41
495,496,93.3226,-82.7514,-1498.0,7,2,41
496,497,77.8654,-87.1639,-1498.0,7,2,41
497,498,112.317,-112.836,-1498.0,7,2,41
498,499,112.61,-102.181,-1498.0,7,2,41
499,500,81.74,-90.0485,-1498.0,7,2,41
500,501,81.536,-90.4809,-1498.0,7,2,41
501,502,45.3672,-35.5581,-1497.5,7,2,42
502,503,72.4768,-65.4846,-1497.5,7,2,42
503,504,75.2577,-65.9529,-1497.5,7,2,42
504,505,75.0349,-53.861,-1497.5,7,2,42
505,506,36.4743,-41.6398,-1497.5,7,2,42
506,507,72.2641,-52.9412,-1497.5,7,2,42
507,508,47.6778,-39.1754,-1497.5,7,2,42
508,509,69.9514,-60.0401,-1497.5,7,2,42
509,510,74.4452,-52.6998,-1497.5,7,2,42
510,511,47.9569,-46.3838,-1497.5,7,2,42
511,512,66.5074,-57.2301,-1497.5,7,2,42
512,513,69.9893,-57.3107,-1497.5,7,2,42
