,particle_id,vx,vy,vz,px,py,pz,q,nhits,p,pt,eta,phi
47,4507722795974656,0.00114712,-0.00135934,-11.1036,1.63497,-0.228402,-5.76222,1,12,5.9940367,1.6508465,-1.9630964,6.144386
48,4507791515451392,0.00114712,-0.00135934,-11.1036,0.790734,0.687189,-2.95111,1,5,3.131539,1.047611,-1.7589287,0.7154513
49,4507860234928128,0.00114712,-0.00135934,-11.1036,0.953997,0.915388,-6.55621,-1,10,6.688194,1.3221366,-2.3043256,0.7647478
50,4507928954404864,0.00114712,-0.00135934,-11.1036,0.704629,0.91883,-0.0455503,-1,5,1.1588035,1.1579078,-0.039328314,0.9165815
51,4507997673881600,0.00114712,-0.00135934,-11.1036,0.283968,0.354557,-0.607013,1,4,0.7581644,0.45425597,-1.1003788,0.8955012
52,4508066393358336,0.00114712,-0.00135934,-11.1036,1.36719,-0.249736,0.328275,-1,13,1.4280549,1.3898116,0.23405813,6.102514
53,4508135112835072,0.00114712,-0.00135934,-11.1036,0.619575,0.0980622,-0.0676416,1,11,0.63092375,0.6272873,-0.10762404,0.15697125
54,4508203832311808,0.00114712,-0.00135934,-11.1036,0.887201,-0.545885,0.119811,1,14,1.0485566,1.041689,0.11476399,5.7316
55,4508272551788544,0.00114712,-0.00135934,-11.1036,4.48546,-0.820454,5.67589,-1,11,7.280675,4.559879,1.0443064,6.102271
56,4508341271265280,0.00114712,-0.00135934,-11.1036,0.263864,-0.0224781,0.853927,1,9,0.89404744,0.2648197,1.887164,6.1982026
57,4508409990742016,0.00114712,-0.00135934,-11.1036,0.253966,-0.0698449,1.01569,1,10,1.049287,0.26339522,2.0592186,6.014804
58,4508478710218752,0.00114712,-0.00135934,-11.1036,1.72456,0.125436,1.39792,-1,12,2.2235155,1.7291158,0.73926044,0.07260721
59,4508547429695488,0.00114712,-0.00135934,-11.1036,-1.05739,-2.8161,2.83377,1,8,4.1326437,3.0080712,0.83980155,4.3531976
60,4508616149172224,0.00114712,-0.00135934,-11.1036,1.13809,-2.6726,1.31327,-1,15,3.1879017,2.9048305,0.43796274,5.114968
61,4508684868648960,0.00114712,-0.00135934,-11.1036,0.0766049,-0.138817,0.193321,-1,8,0.25002295,0.15855116,1.0282687,5.216645
62,4508753588125696,0.00114712,-0.00135934,-11.1036,-0.135426,-0.768686,0.882791,1,12,1.1783626,0.78052443,0.9710549,4.538
63,4508822307602432,0.00114712,-0.00135934,-11.1036,2.13087,1.01407,11.3445,-1,14,11.587347,2.3598614,2.2739236,0.44417816
64,4508891027079168,0.00114712,-0.00135934,-11.1036,0.699331,0.949599,15.9541,1,0,15.997628,1.1793227,3.2992797,0.9360246
65,4508959746555904,0.00114712,-0.00135934,-11.1036,0.361389,0.418828,3.01251,-1,2,3.0628803,0.55318975,2.3963,0.8588849
66,4509028466032640,0.00114712,-0.00135934,-11.1036,-0.0405775,0.15431,3.89007,1,12,3.8933408,0.15955599,3.887342,1.8279358
67,4509097185509376,0.00114712,-0.00135934,-11.1036,0.367662,-0.170731,3.27579,-1,11,3.3007762,0.4053695,2.7864726,5.8484464
68,4509234624462848,0.00114712,-0.00135934,-11.1036,0.33687,0.868425,19.0565,-1,11,19.07925,0.9314738,3.7121477,1.2007563
69,4509578221846528,0.00114712,-0.00135934,-11.1036,0.122559,-0.250916,0.297845,1,14,0.40827835,0.27924818,0.92768896,5.166751
70,4509646941323264,0.00114712,-0.00135934,-11.1036,-0.291722,0.408684,3.8932,-1,12,3.9254465,0.50211984,2.7454264,2.1907296
71,4509715660800000,0.00114712,-0.00135934,-11.1036,-2.24896,-0.691304,33.7192,-1,13,33.801186,2.3528116,3.3568273,3.439814
72,4509784380276736,0.00114712,-0.00135934,-11.1036,0.762307,-0.886682,12.3428,-1,13,12.398066,1.1693233,3.052031,5.422505
73,4509853099753472,0.00114712,-0.00135934,-11.1036,1.57412,-1.04692,4.74611,-1,12,5.1087627,1.8904749,1.6511375,5.6962805
74,4509921819230208,0.00114712,-0.00135934,-11.1036,-0.107834,-0.15552,0.541705,1,10,0.57381094,0.18924756,1.7740161,4.106122
75,4509990538706944,0.00114712,-0.00135934,-11.1036,0.670436,-0.257708,3.81234,-1,11,3.8794117,0.7182603,2.3710701,5.916209
76,4510059258183680,0.00114712,-0.00135934,-11.1036,0.847114,0.289129,3.29217,-1,14,3.411683,0.89509654,2.0135057,0.32891282
77,4510127977660416,0.00114712,-0.00135934,-11.1036,-0.327761,-0.368639,5.60501,-1,11,5.626674,0.49327677,3.1254146,3.9856226
78,4510196697137152,0.00114712,-0.00135934,-11.1036,-0.504709,-1.86241,13.1538,1,14,13.294577,1.9295859,2.617889,4.4477477
79,4510265416613888,0.00114712,-0.00135934,-11.1036,-0.184144,-0.353844,2.17537,-1,15,2.2116394,0.3988917,2.3977144,4.232547
80,4510334136090624,0.00114712,-0.00135934,-11.1036,0.198529,0.126682,-0.587838,1,7,0.6332579,0.23550391,-1.6457764,0.5679664
81,4510402855567360,0.00114712,-0.00135934,-11.1036,-0.00248024,1.31756,-7.97412,-1,14,8.082237,1.3175623,-2.5003223,1.5726788
82,4510609013997568,0.00114712,-0.00135934,-11.1036,-0.137713,0.21199,3.38622,-1,0,3.395643,0.25279364,3.2894292,2.1469045
83,4510677733474304,0.00114712,-0.00135934,-11.1036,-0.225686,0.336733,-0.435859,-1,10,0.59522796,0.4053681,-0.93357337,2.1612566
84,4510746452951040,0.00114712,-0.00135934,-11.1036,-0.875335,2.83087,-2.24045,1,3,3.7147882,2.9631126,-0.69803095,1.8706816
85,4510815172427776,0.00114712,-0.00135934,-11.1036,-0.0194372,1.62346,-2.51876,-1,7,2.9966903,1.6235764,-1.2229218,1.5827684
86,4511021330857984,0.00114712,-0.00135934,-11.1036,0.00741813,0.162438,-0.835695,1,6,0.85136795,0.1626073,-2.339404,1.5251606
87,4511090050334720,0.00114712,-0.00135934,-11.1036,-1.42155,-0.0728491,-4.93844,-1,11,5.1394844,1.4234154,-1.9572883,3.1927943
88,4511158769811456,0.00114712,-0.00135934,-11.1036,-0.353147,0.305843,-3.27954,1,12,3.312648,0.46717528,-2.6469314,2.427854
89,4511227489288192,0.00114712,-0.00135934,-11.1036,-0.262968,0.332157,-0.646467,-1,5,0.7729165,0.4236513,-1.2090673,2.2404544
90,4511364928241664,0.00114712,-0.00135934,-11.1036,3.44631,1.78673,-7.59074,-1,13,8.525772,3.88194,-1.4235095,0.47829628
91,4511502367195136,0.00114712,-0.00135934,-11.1036,3.81345,1.9424,-8.59485,1,11,9.601394,4.27964,-1.4473462,0.4711036
92,4511639806148608,0.00114712,-0.00135934,-11.1036,0.41138,0.429728,-0.0682996,1,15,0.59880257,0.59489465,-0.11455882,0.8072088
93,4511708525625344,0.00114712,-0.00135934,-11.1036,0.504195,0.109015,-0.487541,-1,6,0.7097838,0.5158458,-0.84203726,0.21293812
94,4511777245102080,0.00114712,-0.00135934,-11.1036,0.361426,-0.471053,-0.523687,-1,12,0.79168665,0.59373367,-0.7954452,5.366853
95,4511845964578816,0.00114712,-0.00135934,-11.1036,-13.0434,3.22455,-202.463,-1,12,202.90834,13.43607,-3.4068518,2.899235
96,4511914684055552,0.00114712,-0.00135934,-11.1036,-3.24973,-0.652543,-58.4817,1,15,58.575558,3.3145978,-3.564333,3.3397567
97,4512327000915968,0.00114712,-0.00135934,-11.1036,-0.24934,-0.0451023,1.42983,-1,6,1.4521083,0.25338638,2.431302,3.3205445
98,4512464439869440,0.00114712,-0.00135934,-11.1036,0.188445,0.680297,2.7201,1,14,2.8102062,0.70591474,2.0585048,1.300568
99,4512533159346176,0.00114712,-0.00135934,-11.1036,0.520955,1.96851,4.63517,-1,1,5.062729,2.0362775,1.5607861,1.312083
100,4512601878822912,0.00114712,-0.00135934,-11.1036,0.0502903,0.553426,1.03247,-1,11,1.1725203,0.5557063,1.3782383,1.4801743
101,4512739317776384,0.00114712,-0.00135934,-11.1036,-0.464281,0.486234,-0.413038,-1,13,0.7890379,0.67229486,-0.58110815,2.3331027
102,4512808037253120,0.00114712,-0.00135934,-11.1036,-7.58515,0.333938,-4.43491,-1,11,8.792863,7.592497,-0.5551581,3.097596
103,4512876756729856,0.00114712,-0.00135934,-11.1036,-2.33746,0.009304,-1.88245,-1,15,3.0012372,2.3374786,-0.7368277,3.1376123
104,4512945476206592,0.00114712,-0.00135934,-11.1036,-1.71812,0.562058,-1.5731,1,11,2.396349,1.8077183,-0.7865619,2.8254306
105,4513014195683328,0.00114712,-0.00135934,-11.1036,-0.995212,-0.022888,-1.18226,1,13,1.5455451,0.9954752,-1.0080323,3.1645868
106,4513082915160064,0.00114712,-0.00135934,-11.1036,-1.15792,0.47857,-2.53685,-1,12,2.8293843,1.2529198,-1.4546498,2.7496724
107,4513151634636800,0.00114712,-0.00135934,-11.1036,-0.200823,0.444239,-0.260859,-1,12,0.5529246,0.48752245,-0.5123581,1.9953626
108,4513220354113536,0.00114712,-0.00135934,-11.1036,0.661571,-1.66862,-2.43318,1,12,3.0236292,1.7949843,-1.111868,5.0898557
109,4513289073590272,0.00114712,-0.00135934,-11.1036,0.786121,-0.107472,-0.208034,1,10,0.82025284,0.79343337,-0.25927982,6.147316
110,4513357793067008,0.00114712,-0.00135934,-11.1036,0.0855165,-0.210818,-0.637705,-1,5,0.6770709,0.2275023,-1.7542608,5.097749
111,4513426512543744,0.00114712,-0.00135934,-11.1036,0.141407,-0.519712,-0.201667,1,11,0.57512265,0.53860605,-0.36618513,4.9780455
112,4513495232020480,0.00114712,-0.00135934,-11.1036,0.0723664,1.65204,-1.296,-1,13,2.1009734,1.6536242,-0.71991545,1.5270201
113,4513563951497216,0.00114712,-0.00135934,-11.1036,0.559705,2.61904,-3.19485,1,5,4.1688976,2.6781785,-1.011432,1.3602571
114,4513632670973952,0.00114712,-0.00135934,-11.1036,0.961772,3.13883,-3.67204,1,9,4.9255595,3.2828736,-0.9627639,1.2734683
115,4513701390450688,0.00114712,-0.00135934,-11.1036,14.4685,73.0652,-85.9282,1,14,113.71682,74.48396,-0.9859572,1.3753036
116,4513976268357632,0.00114712,-0.00135934,-11.1036,-0.150791,0.167689,1.95304,-1,12,1.966017,0.22551614,2.8552122,2.303186
117,4514044987834368,0.00114712,-0.00135934,-11.1036,-0.0984792,0.357848,3.31608,-1,13,3.336786,0.37115136,2.8861892,1.839347
118,4514113707311104,0.00114712,-0.00135934,-11.1036,-0.00205047,-0.429163,-1.08387,-1,13,1.1657442,0.4291679,-1.6566656,4.707611
119,4514182426787840,0.00114712,-0.00135934,-11.1036,-0.00817314,-0.218112,-0.337322,1,11,0.40177828,0.21826509,-1.2197231,4.6749344
120,4514526024171520,0.00114712,-0.00135934,-11.1036,1.32073,-0.240566,-2.92387,1,10,3.2173305,1.3424603,-1.5205164,6.1030145
121,4514594743648256,0.00114712,-0.00135934,-11.1036,0.0979316,0.0860912,-0.137171,-1,0,0.1892569,0.13039285,-0.9176574,0.7211447
122,4514663463124992,0.00114712,-0.00135934,-11.1036,-0.00207158,-0.132272,-1.40081,-1,0,1.4070426,0.13228823,-3.0551903,4.6967287
123,4514732182601728,0.00114712,-0.00135934,-11.1036,1.27846,0.736135,-3.71843,1,1,4.0003843,1.4752474,-1.6548357,0.52243394
124,4514800902078464,0.00114712,-0.00135934,-11.1036,0.51181,0.888033,-1.4153,-1,10,1.7474629,1.0249645,-1.126788,1.0479547
125,4514869621555200,0.00114712,-0.00135934,-11.1036,0.339806,0.451058,-0.948861,1,12,1.1042005,0.5647313,-1.2907373,0.9251526
126,4514938341031936,0.00114712,-0.00135934,-11.1036,0.020582,0.939021,-0.470821,-1,13,1.0506457,0.93924654,-0.4823521,1.5488813
127,4515007060508672,0.00114712,-0.00135934,-11.1036,0.149272,0.155851,-0.623703,1,11,0.6599826,0.2158047,-1.7831173,0.80695665
128,4515075779985408,0.00114712,-0.00135934,-11.1036,0.561994,0.00312016,0.302361,-1,7,0.63817644,0.56200266,0.5149449,0.005551888
129,4515144499462144,0.00114712,-0.00135934,-11.1036,-0.337813,0.17162,0.274317,1,12,0.46778288,0.37890768,0.67219126,2.6715395
130,4515213218938880,0.00114712,-0.00135934,-11.1036,0.438165,-0.041304,0.110264,-1,11,0.45371,0.44010746,0.24798913,6.1891975
131,4515281938415616,0.00114712,-0.00135934,-11.1036,1.45223,-0.15738,1.05039,-1,12,1.799183,1.4607327,0.6682309,6.1752353
132,4515350657892352,0.00114712,-0.00135934,-11.1036,1.21373,0.37215,1.79223,1,9,2.196298,1.2695023,1.1447972,0.29751614
133,4515419377369088,0.00114712,-0.00135934,-11.1036,1.33729,-0.29721,1.58351,-1,11,2.093844,1.3699192,0.98744184,6.064492
134,4515488096845824,0.00114712,-0.00135934,-11.1036,-0.471041,-0.731373,0.621676,1,12,1.0692368,0.86993456,0.66460574,4.1402082
135,4515556816322560,0.00114712,-0.00135934,-11.1036,0.27593,-0.546644,0.00143515,1,5,0.612339,0.61233735,0.0023437224,5.1798463
136,4515625535799296,0.00114712,-0.00135934,-11.1036,0.232786,0.0637672,0.43175,-1,10,0.49463484,0.24136192,1.3449924,0.26737168
137,4515762974752768,0.00114712,-0.00135934,-11.1036,4.55703,-0.845036,8.3844,-1,14,9.580125,4.634718,1.3548235,6.0998325
138,4515831694229504,0.00114712,-0.00135934,-11.1036,-0.11626,-0.216933,1.2277,1,12,1.2521276,0.24612255,2.3101146,4.2204156
139,4515969133182976,0.00114712,-0.00135934,-11.1036,0.622477,2.63218,35.4858,-1,10,35.588734,2.7047825,3.2687092,1.3385755
140,4516037852659712,0.00114712,-0.00135934,-11.1036,-0.2095,-0.0553991,4.50794,1,14,4.5131454,0.21670097,3.7288017,3.4001105
141,4516312730566656,0.00114712,-0.00135934,-11.1036,-0.255967,-0.180093,6.13906,-1,14,6.1470327,0.3129738,3.6701012,3.7547169
142,4516656327950336,0.00114712,-0.00135934,-11.1036,-0.0940559,0.834729,-0.487942,1,10,0.97144556,0.84001136,-0.5523568,1.6830014
143,4516725047427072,0.00114712,-0.00135934,-11.1036,-0.0482774,-0.184401,-0.289844,-1,9,0.3469063,0.19061595,-1.2061169,4.4563293
144,4516793766903808,0.00114712,-0.00135934,-11.1036,-0.385849,0.188018,-1.12108,-1,8,1.2004377,0.4292205,-1.6880062,2.6881695
145,4516931205857280,0.00114712,-0.00135934,-11.1036,-0.441008,-0.42652,7.005,-1,0,7.031816,0.6135205,3.1302226,3.9102921
146,4516999925334016,0.00114712,-0.00135934,-11.1036,-0.383303,-0.423327,3.77874,1,16,3.821649,0.57107526,2.5884352,3.9765692
147,4517068644810752,0.00114712,-0.00135934,-11.1036,-0.572547,-0.10628,5.72747,1,14,5.756997,0.58232766,2.9817197,3.3251305
148,4517137364287488,0.00114712,-0.00135934,-11.1036,-0.243752,-0.25245,6.14824,1,12,6.158247,0.3509217,3.557309,3.9445183
149,4517206083764224,0.00114712,-0.00135934,-11.1036,-0.0043173,-0.478243,2.51254,1,15,2.5576537,0.47826248,2.3609765,4.703362
150,4517274803240960,0.00114712,-0.00135934,-11.1036,1.72202,-0.932398,5.00491,1,12,5.374369,1.9582438,1.6677632,5.786926
151,4517343522717696,0.00114712,-0.00135934,-11.1036,0.286913,-0.21466,0.884164,1,10,0.95401466,0.35832664,1.6350852,5.640856
152,4517412242194432,0.00114712,-0.00135934,-11.1036,0.552589,-0.0333902,2.13521,-1,6,2.2058086,0.55359685,2.0594268,6.2228336
153,4517480961671168,0.00114712,-0.00135934,-11.1036,0.832345,-0.0493236,2.08396,1,12,2.2445757,0.83380514,1.6469849,6.223996
154,4517549681147904,0.00114712,-0.00135934,-11.1036,0.149013,-0.038994,0.446234,1,5,0.4720701,0.15403053,1.7853776,6.0272427
155,4517618400624640,0.00114712,-0.00135934,-11.1036,0.0699463,-0.223553,1.05783,-1,14,1.083454,0.2342401,2.2128146,5.0156245
156,4517687120101376,0.00114712,-0.00135934,-11.1036,-1.09959,-0.361863,2.52248,1,9,2.7754185,1.1576022,1.5209596,3.4595187
157,4517755839578112,0.00114712,-0.00135934,-11.1036,-0.184554,-0.545113,0.864585,-1,8,1.0386124,0.57550704,1.196039,4.385941
158,4517824559054848,0.00114712,-0.00135934,-11.1036,-0.866347,-0.447622,3.85938,1,10,3.9806705,0.9751526,2.0844066,3.6184933
159,4517893278531584,0.00114712,-0.00135934,-11.1036,-1.44563,-2.17813,11.7628,-1,13,12.049795,2.6142104,2.2092526,4.1264415
160,4504630436302849,133.559,-65.749,-700.0,0.0708852,-0.0923757,0.216113,1,0,0.24548484,0.11643875,1.3773289,5.366907
161,4504699155779585,-176.839,93.4245,-2327.81,-0.237052,-0.114395,0.317388,1,6,0.41232875,0.26321068,1.0197016,3.5912023
162,4504699155783682,-176.839,93.4245,-2327.81,0.0226628,0.12205,0.0172764,1,0,0.12533267,0.12413623,0.1387275,1.3872027
163,4505248911593473,-30.1636,2.77457,-820.0,-0.0993944,-0.128509,0.102872,-1,2,0.19229265,0.16246173,0.59709084,4.0540524
164,4505248911597570,-30.1636,2.77457,-820.0,-0.084523,-0.0875435,0.0701518,1,0,0.14046094,0.121688135,0.54855967,3.9445434
165,4505455070023681,197.812,-29.5052,345.268,0.0856036,0.242753,0.0324673,1,9,0.25944385,0.25740433,0.12580137,1.2317746
166,4505455070027778,197.812,-29.5052,345.268,0.186308,0.154166,-0.0330171,1,5,0.24406546,0.24182189,-0.1361141,0.69127345
167,4506004825837569,-31.3276,11.6582,-36.6838,-0.190164,0.123723,-0.0376287,1,9,0.2299688,0.2268694,-0.16510941,2.5647871
168,4506760740081665,16.2999,9.76289,-52.3239,0.180267,0.344709,-0.125547,-1,15,0.40875733,0.38899937,-0.31738788,1.0889544
169,4507860251709441,202.422,222.586,-1500.0,0.110242,0.14727,-0.026528,1,0,0.18586415,0.18396127,-0.14370911,0.9282106
170,4507860251713538,202.422,222.586,-1500.0,0.0314855,-0.108401,-0.00265099,1,0,0.112912096,0.112880975,-0.023482667,4.995065
171,4507928971186177,112.997,165.02,-18.6182,0.0303862,0.117542,0.0368474,-1,0,0.12687464,0.12140611,0.29902893,1.3178211
172,4507928971190274,112.997,165.02,-18.6182,-0.0817404,-0.0753383,-0.13098,1,0,0.1717938,0.11116363,-1.0019829,3.8862562
173,4507928971194370,112.997,165.02,-18.6182,-0.00744822,-0.101243,0.00593463,-1,0,0.10168993,0.101516604,0.05842645,4.6389537
174,4507928971198466,112.997,165.02,-18.6182,0.132973,0.113169,-0.0791095,1,4,0.19169599,0.1746111,-0.43883952,0.7051135
175,4507928971202562,112.997,165.02,-18.6182,0.00885997,-0.108136,-0.0456664,1,0,0.11771709,0.10849836,-0.40936515,4.79414
176,4507997690662913,124.723,122.322,-246.413,0.123454,0.0389616,-0.0219917,1,0,0.1313108,0.12945615,-0.16907097,0.305703
177,4508547446476801,-269.793,-596.547,605.943,-0.238682,-0.174102,-0.164413,1,3,0.33810094,0.2954329,-0.5311816,3.771799
178,4508547446480898,-269.793,-596.547,605.943,-0.104255,0.0415846,-0.0536924,1,0,0.1244237,0.11224252,-0.4617737,2.7620573
179,4508684885430273,344.573,-106.171,452.989,0.188007,-0.182841,-0.257375,1,3,0.36744982,0.26225457,-0.8681555,5.511717
180,4508891043860481,21.3102,28.4064,469.391,-0.11606,-0.0810242,-0.452367,1,0,0.47399446,0.1415445,-1.8786505,3.751058
181,4508959763337217,65.0497,84.6939,570.569,-0.182091,-0.0590792,0.207561,1,6,0.28236333,0.19143532,0.93970096,3.455326
182,4509234641244161,22.0513,60.0722,1300.0,-0.285095,-0.169427,0.0129913,1,0,0.33189374,0.33163938,0.039162956,3.6777978
183,4510334152871937,450.142,-11.2686,-1182.66,0.353839,0.0956555,-0.150656,1,0,0.3962944,0.3665406,-0.4002488,0.26402518
184,4510334152876034,450.142,-11.2686,-1182.66,-0.322742,0.0232317,-0.00165935,1,0,0.3235813,0.32357705,-0.0051281224,3.0697343
185,4510609047556097,-813.236,46.8718,-86.9603,-0.168012,0.32416,0.321327,1,1,0.4863731,0.36511332,0.79398304,2.0489762
186,4510609030778881,-25.4031,35.0507,570.569,-0.228827,-0.230782,-0.246071,1,6,0.40764332,0.32499558,-0.69885874,3.9312446
187,4510609030782978,-25.4031,35.0507,570.569,0.0992069,0.093879,0.0375058,-1,1,0.14164025,0.13658431,0.2712593,0.7578117
188,4510746486509569,564.931,-592.663,-961.27,0.230825,0.34663,-0.0872576,1,0,0.4254955,0.41645232,-0.20802248,0.98331654
189,4510746486513666,564.931,-592.663,-961.27,-0.0117671,-0.100379,0.0160975,-1,1,0.1023403,0.10106635,0.15861069,4.595695
190,4510746469732353,-33.79,113.883,-100.878,0.347325,0.0172109,-0.281749,1,7,0.4475638,0.34775114,-0.7406156,0.04951223
191,4510746469740546,-33.79,113.883,-100.878,-0.341331,0.0473668,0.125059,1,8,0.3665927,0.3446019,0.3553807,3.0037024
