,hit_id,x,y,z,volume_id,layer_id,module_id
163,164,-51.8391,-53.1845,-1502.5,7,2,12
164,165,-65.4353,-47.8321,-1502.5,7,2,12
165,166,-93.0426,-78.1737,-1498.0,7,2,13
166,167,-107.924,-100.05,-1498.0,7,2,13
167,168,-85.5658,-77.8445,-1498.0,7,2,13
168,169,-82.0595,-73.4381,-1498.0,7,2,13
169,170,-84.2966,-69.9517,-1498.0,7,2,13
170,171,-109.734,-89.5947,-1498.0,7,2,13
171,172,-95.717,-81.2046,-1498.0,7,2,13
172,173,-112.805,-89.5455,-1498.0,7,2,13
173,174,-83.3476,-65.0191,-1498.0,7,2,13
174,175,-111.418,-87.7432,-1498.0,7,2,13
175,176,-113.408,-94.8554,-1498.0,7,2,13
176,177,-98.2269,-83.2889,-1498.0,7,2,13
177,178,-80.1096,-75.3935,-1498.0,7,2,13
178,179,-62.7568,-72.4394,-1498.0,7,2,14
179,180,-51.7032,-53.0303,-1498.0,7,2,14
180,181,-34.5404,-47.3321,-1498.0,7,2,14
181,182,-56.9512,-72.5709,-1498.0,7,2,14
182,183,-38.6348,-42.8874,-1498.0,7,2,14
183,184,-40.4681,-46.5737,-1498.0,7,2,14
184,185,-36.3544,-46.6844,-1498.0,7,2,14
185,186,-48.2044,-50.3966,-1498.0,7,2,14
186,187,-47.3228,-67.5335,-1498.0,7,2,14
187,188,-55.9069,-60.6389,-1498.0,7,2,14
188,189,-45.7856,-61.8843,-1498.0,7,2,14
189,190,-52.5588,-58.8824,-1498.0,7,2,14
190,191,-42.8506,-39.5087,-1498.0,7,2,14
191,192,-43.8737,-48.2515,-1498.0,7,2,14
192,193,-39.6354,-53.9905,-1498.0,7,2,14
193,194,-41.2504,-54.2646,-1498.0,7,2,14
194,195,-40.2074,-52.1965,-1498.0,7,2,14
195,196,-48.4378,-51.8246,-1498.0,7,2,14
196,197,-31.8413,-37.7803,-1498.0,7,2,14
197,198,-43.8442,-61.074,-1498.0,7,2,14
198,199,-43.4893,-60.1196,-1498.0,7,2,14
199,200,-52.9473,-73.2722,-1498.0,7,2,14
200,201,-80.3048,-75.6026,-1502.0,7,2,15
201,202,-82.3127,-73.58,-1502.0,7,2,15
202,203,-96.4887,-104.868,-1502.0,7,2,15
203,204,-78.6948,-77.0297,-1502.0,7,2,15
204,205,-108.207,-100.323,-1502.0,7,2,15
205,206,-84.1921,-94.9048,-1502.0,7,2,15
206,207,-119.521,-120.862,-1502.0,7,2,15
207,208,-81.2163,-93.0603,-1502.0,7,2,15
208,209,-85.7477,-78.0756,-1502.0,7,2,15
209,210,-105.22,-101.72,-1502.0,7,2,15
210,211,-111.307,-107.594,-1502.0,7,2,15
211,212,-119.176,-123.454,-1502.0,7,2,15
212,213,-70.4361,-92.3757,-1498.0,7,2,16
213,214,-112.211,-127.969,-1498.0,7,2,16
214,215,-105.538,-137.7,-1498.0,7,2,16
215,216,-114.183,-127.918,-1498.0,7,2,16
216,217,-98.5962,-114.469,-1498.0,7,2,16
217,218,-107.821,-136.301,-1498.0,7,2,16
218,219,-73.7904,-88.9798,-1498.0,7,2,16
219,220,-80.9647,-92.8453,-1498.0,7,2,16
220,221,-109.806,-125.073,-1498.0,7,2,16
221,222,-76.3816,-101.257,-1498.0,7,2,16
222,223,-83.9998,-94.6219,-1498.0,7,2,16
223,224,-109.481,-132.117,-1498.0,7,2,16
224,225,-96.3137,-104.52,-1498.0,7,2,16
225,226,-99.5802,-111.898,-1498.0,7,2,16
226,227,-70.2752,-88.2686,-1498.0,7,2,16
227,228,-112.215,-124.218,-1498.0,7,2,16
228,229,-37.1325,-68.011,-1502.0,7,2,17
229,230,-36.4451,-46.7936,-1502.0,7,2,17
230,231,-47.4382,-67.6991,-1502.0,7,2,17
231,232,-52.6943,-78.86,-1502.0,7,2,17
232,233,-41.3475,-54.4108,-1502.0,7,2,17
233,234,-51.4318,-77.8524,-1502.0,7,2,17
234,235,-23.0147,-25.8421,-1502.0,7,2,17
235,236,-30.1262,-53.8984,-1502.0,7,2,17
236,237,-24.6761,-51.8946,-1502.0,7,2,17
237,238,-40.3131,-52.3399,-1502.0,7,2,17
238,239,-30.0916,-59.2007,-1502.0,7,2,17
239,240,-41.9144,-75.2403,-1502.0,7,2,17
240,241,-38.0249,-75.9745,-1502.0,7,2,17
241,242,-30.4128,-54.366,-1502.0,7,2,17
242,243,-42.0191,-73.5928,-1502.0,7,2,17
243,244,-28.5776,-50.2266,-1502.0,7,2,17
244,245,-34.3704,-59.676,-1502.0,7,2,17
245,246,-35.0034,-72.6706,-1502.0,7,2,17
246,247,-25.7145,-57.1297,-1502.0,7,2,17
247,248,-45.9486,-62.0148,-1502.0,7,2,17
248,249,-34.6494,-47.4322,-1502.0,7,2,17
249,250,-31.3364,-51.3756,-1502.0,7,2,17
250,251,-53.0876,-73.4732,-1502.0,7,2,17
251,252,-43.9449,-61.2331,-1502.0,7,2,17
252,253,-47.9009,-74.3873,-1502.0,7,2,17
253,254,-47.5442,-84.5229,-1502.0,7,2,17
254,255,-20.8055,-29.7109,-1502.0,7,2,17
255,256,-39.8176,-78.9956,-1502.0,7,2,17
256,257,-43.5961,-60.2811,-1502.0,7,2,17
257,258,-70.5669,-92.6193,-1502.0,7,2,18
258,259,-68.4223,-103.126,-1502.0,7,2,18
259,260,-68.2865,-114.063,-1502.0,7,2,18
260,261,-76.5561,-101.539,-1502.0,7,2,18
261,262,-101.694,-137.263,-1502.0,7,2,18
262,263,-82.2596,-121.632,-1502.0,7,2,18
263,264,-79.0664,-121.749,-1502.0,7,2,18
264,265,-80.7538,-131.732,-1502.0,7,2,18
265,266,-49.605,-106.166,-1498.0,7,2,19
266,267,-80.105,-143.97,-1498.0,7,2,19
267,268,-45.5673,-98.8146,-1498.0,7,2,19
268,269,-65.0368,-118.973,-1498.0,7,2,19
269,270,-70.2997,-137.258,-1498.0,7,2,19
270,271,-68.1311,-113.739,-1498.0,7,2,19
271,272,-74.2226,-135.361,-1498.0,7,2,19
272,273,-53.8447,-101.448,-1498.0,7,2,19
273,274,-62.063,-119.869,-1498.0,7,2,19
274,275,-83.1734,-137.971,-1498.0,7,2,19
275,276,-80.4958,-131.417,-1498.0,7,2,19
276,277,-56.2068,-112.676,-1498.0,7,2,19
277,278,-56.866,-99.8159,-1498.0,7,2,19
278,279,-56.2676,-98.8105,-1498.0,7,2,19
279,280,-66.2033,-121.478,-1498.0,7,2,19
280,281,-52.783,-93.4792,-1498.0,7,2,19
281,282,-32.0379,-79.1993,-1497.5,7,2,20
282,283,-30.9381,-72.0128,-1497.5,7,2,20
283,284,-30.1084,-76.5425,-1497.5,7,2,20
284,285,-37.046,-67.8132,-1497.5,7,2,20
285,286,-25.7525,-79.6146,-1497.5,7,2,20
286,287,-20.0289,-61.2238,-1497.5,7,2,20
287,288,-25.4785,-79.6064,-1497.5,7,2,20
288,289,-35.96,-78.1264,-1497.5,7,2,20
289,290,-29.5876,-84.3005,-1497.5,7,2,20
290,291,-23.9493,-71.4724,-1497.5,7,2,20
291,292,-37.9003,-75.7553,-1497.5,7,2,20
292,293,-30.3256,-54.2019,-1497.5,7,2,20
293,294,-29.1657,-88.2468,-1497.5,7,2,20
294,295,-22.4993,-53.077,-1497.5,7,2,20
295,296,-34.7505,-95.0662,-1497.5,7,2,20
296,297,-24.3743,-59.3021,-1497.5,7,2,20
297,298,-39.9889,-86.8079,-1497.5,7,2,20
298,299,-21.7851,-64.9409,-1497.5,7,2,20
299,300,-24.6122,-51.7756,-1497.5,7,2,20
300,301,-31.793,-95.8963,-1497.5,7,2,20
301,302,-34.8555,-72.4548,-1497.5,7,2,20
302,303,-20.5668,-57.1653,-1497.5,7,2,20
303,304,-25.4084,-66.2408,-1497.5,7,2,20
304,305,-17.7239,-53.0458,-1497.5,7,2,20
305,306,-33.6083,-88.7811,-1497.5,7,2,20
306,307,-25.6225,-56.9585,-1497.5,7,2,20
307,308,-39.6913,-78.7726,-1497.5,7,2,20
308,309,-40.3805,-85.7933,-1497.5,7,2,20
309,310,-28.4494,-50.0644,-1497.5,7,2,20
310,311,-30.0028,-59.0408,-1497.5,7,2,20
311,312,-21.9615,-62.4924,-1497.5,7,2,20
312,313,-30.0701,-53.7159,-1497.5,7,2,20
313,314,-23.1197,-58.1024,-1497.5,7,2,20
314,315,-52.4274,-117.808,-1502.0,7,2,21
315,316,-59.3719,-144.429,-1502.0,7,2,21
316,317,-56.6956,-147.652,-1502.0,7,2,21
317,318,-45.7335,-99.0583,-1502.0,7,2,21
318,319,-52.0768,-130.507,-1502.0,7,2,21
319,320,-53.9971,-101.681,-1502.0,7,2,21
320,321,-38.1736,-104.337,-1502.0,7,2,21
321,322,-58.9445,-134.92,-1502.0,7,2,21
322,323,-56.3134,-112.993,-1502.0,7,2,21
323,324,-68.2628,-159.614,-1502.0,7,2,21
324,325,-49.7592,-106.443,-1502.0,7,2,21
325,326,-61.8419,-153.118,-1502.0,7,2,21
326,327,-51.9307,-130.16,-1498.0,7,2,22
327,328,-51.4028,-158.951,-1498.0,7,2,22
328,329,-44.1737,-149.15,-1498.0,7,2,22
329,330,-55.2185,-155.073,-1498.0,7,2,22
330,331,-38.0723,-104.074,-1498.0,7,2,22
331,332,-56.5961,-147.226,-1498.0,7,2,22
332,333,-59.2614,-154.853,-1498.0,7,2,22
333,334,-20.6308,-57.34,-1502.5,7,2,23
334,335,-8.27041,-65.3981,-1502.5,7,2,23
335,336,-25.8394,-79.8924,-1502.5,7,2,23
336,337,-21.8371,-65.1492,-1502.5,7,2,23
337,338,-20.1139,-61.3984,-1502.5,7,2,23
338,339,-24.0236,-71.6863,-1502.5,7,2,23
339,340,-15.2194,-69.2833,-1502.5,7,2,23
340,341,-10.0406,-71.9149,-1502.5,7,2,23
341,342,-22.0635,-62.6652,-1502.5,7,2,23
342,343,-8.55289,-65.5039,-1502.5,7,2,23
343,344,-23.534,-78.8568,-1502.5,7,2,23
344,345,-17.7906,-53.2205,-1502.5,7,2,23
345,346,-11.8187,-78.8927,-1502.5,7,2,23
346,347,-14.4598,-73.8299,-1502.5,7,2,23
347,348,-17.9239,-81.6192,-1502.5,7,2,23
348,349,-29.2509,-88.5333,-1502.5,7,2,23
349,350,-25.5771,-79.8704,-1502.5,7,2,23
350,351,-13.0062,-55.3525,-1502.5,7,2,23
351,352,-14.6477,-70.1147,-1502.5,7,2,23
352,353,-11.9785,-64.5657,-1502.5,7,2,23
353,354,-32.7284,-126.814,-1502.0,7,2,24
354,355,-31.6196,-127.559,-1502.0,7,2,24
355,356,-31.3738,-151.629,-1502.0,7,2,24
356,357,-23.4427,-112.448,-1502.0,7,2,24
357,358,-40.895,-160.235,-1502.0,7,2,24
358,359,-23.3166,-116.935,-1502.0,7,2,24
359,360,-23.694,-111.988,-1502.0,7,2,24
360,361,-33.5011,-154.932,-1502.0,7,2,24
361,362,-30.3195,-147.364,-1502.0,7,2,24
362,363,2.42097,-55.5894,-1498.0,7,2,25
363,364,-5.32383,-59.0424,-1498.0,7,2,25
364,365,2.7642,-65.8856,-1498.0,7,2,25
365,366,-8.52304,-65.2794,-1498.0,7,2,25
366,367,-1.46753,-57.2018,-1498.0,7,2,25
367,368,1.06845,-91.2558,-1498.0,7,2,25
368,369,-9.98155,-71.7034,-1498.0,7,2,25
369,370,-3.39828,-56.8806,-1498.0,7,2,25
370,371,-11.9637,-64.3879,-1498.0,7,2,25
371,372,1.11153,-83.6983,-1498.0,7,2,25
372,373,-5.53552,-65.5559,-1498.0,7,2,25
373,374,1.37292,-65.7197,-1498.0,7,2,25
374,375,-4.048,-74.058,-1498.0,7,2,25
375,376,-6.82048,-69.1374,-1498.0,7,2,25
376,377,-2.37611,-88.502,-1498.0,7,2,25
377,378,-5.56256,-92.665,-1498.0,7,2,25
378,379,0.222325,-70.143,-1498.0,7,2,25
379,380,-2.08504,-73.9699,-1498.0,7,2,25
380,381,-3.47848,-55.1063,-1498.0,7,2,25
381,382,-3.99513,-57.4543,-1498.0,7,2,25
382,383,-5.38037,-83.9774,-1498.0,7,2,25
383,384,-8.26498,-65.1869,-1498.0,7,2,25
384,385,-12.1391,-95.2945,-1498.0,7,2,25
385,386,-9.63137,-105.055,-1498.0,7,2,26
386,387,-23.2112,-116.633,-1498.0,7,2,26
387,388,-19.5241,-173.21,-1498.0,7,2,26
388,389,-18.3781,-123.967,-1498.0,7,2,26
389,390,-23.634,-111.702,-1498.0,7,2,26
390,391,-23.3462,-112.172,-1498.0,7,2,26
391,392,-22.9171,-163.745,-1498.0,7,2,26
392,393,-14.3621,-134.612,-1498.0,7,2,26
393,394,-9.10526,-148.766,-1502.0,7,2,27
394,395,-5.0164,-107.962,-1502.0,7,2,27
395,396,-4.23931,-153.947,-1502.0,7,2,27
396,397,-12.3146,-157.909,-1502.0,7,2,27
397,398,-0.496637,-146.613,-1502.0,7,2,27
398,399,-1.92216,-128.728,-1502.0,7,2,27
399,400,-9.64962,-105.326,-1502.0,7,2,27
400,401,-1.48685,-116.065,-1502.0,7,2,27
401,402,0.601398,-146.681,-1502.0,7,2,27
402,403,-14.3397,-166.713,-1502.0,7,2,27
403,404,0.194095,-70.336,-1502.0,7,2,28
404,405,4.04641,-56.8313,-1502.0,7,2,28
405,406,9.90494,-73.9164,-1502.0,7,2,28
406,407,-2.06118,-74.181,-1502.0,7,2,28
407,408,-3.41166,-57.0216,-1502.0,7,2,28
408,409,4.60703,-59.4938,-1502.0,7,2,28
409,410,4.91722,-84.4652,-1502.0,7,2,28
410,411,-1.48221,-57.3211,-1502.0,7,2,28
411,412,9.45557,-65.6574,-1502.0,7,2,28
412,413,2.7674,-66.0709,-1502.0,7,2,28
413,414,10.1582,-84.1449,-1502.0,7,2,28
414,415,2.4538,-55.7136,-1502.0,7,2,28
415,416,9.47687,-57.6435,-1502.0,7,2,28
416,417,1.05866,-91.5176,-1502.0,7,2,28
417,418,1.39949,-65.8965,-1502.0,7,2,28
418,419,7.12036,-55.7413,-1502.0,7,2,28
419,420,1.11394,-83.9356,-1502.0,7,2,28
420,421,10.9863,-65.9883,-1502.0,7,2,28
421,422,13.5538,-83.9548,-1502.0,7,2,28
422,423,4.84992,-134.675,-1498.0,7,2,29
423,424,9.39912,-109.652,-1498.0,7,2,29
424,425,-1.48079,-115.751,-1498.0,7,2,29
425,426,-0.522287,-146.227,-1498.0,7,2,29
426,427,12.0362,-153.699,-1498.0,7,2,29
427,428,10.1896,-135.411,-1498.0,7,2,29
428,429,10.6713,-106.856,-1498.0,7,2,29
429,430,0.674784,-146.284,-1498.0,7,2,29
430,431,3.13877,-123.646,-1498.0,7,2,29
431,432,6.37937,-110.376,-1498.0,7,2,29
432,433,5.95975,-122.953,-1498.0,7,2,29
433,434,5.2974,-133.568,-1498.0,7,2,29
434,435,-1.89781,-128.384,-1498.0,7,2,29
435,436,15.736,-104.303,-1502.0,7,2,30
436,437,27.8836,-150.33,-1502.0,7,2,30
437,438,21.2703,-141.806,-1502.0,7,2,30
438,439,24.545,-118.595,-1502.0,7,2,30
439,440,19.2342,-164.486,-1502.0,7,2,30
440,441,27.4385,-171.909,-1502.0,7,2,30
441,442,10.6773,-107.124,-1502.0,7,2,30
442,443,28.6869,-148.287,-1502.0,7,2,30
443,444,24.1533,-131.71,-1502.0,7,2,30
444,445,19.5966,-102.302,-1502.0,7,2,30
445,446,16.9769,-135.637,-1502.0,7,2,30
446,447,16.725,-145.412,-1502.0,7,2,30
447,448,27.8188,-151.474,-1502.0,7,2,30
448,449,23.8108,-136.131,-1502.0,7,2,30
449,450,9.35197,-109.928,-1502.0,7,2,30
450,451,7.13927,-55.5462,-1497.5,7,2,31
451,452,17.9193,-96.8072,-1497.5,7,2,31
452,453,24.1753,-78.5293,-1497.5,7,2,31
453,454,30.7016,-93.5052,-1497.5,7,2,31
454,455,9.45418,-57.478,-1497.5,7,2,31
455,456,19.3666,-70.9223,-1497.5,7,2,31
456,457,3.65882,-45.3328,-1497.5,7,2,31
457,458,13.487,-83.6999,-1497.5,7,2,31
458,459,22.9922,-92.4362,-1497.5,7,2,31
459,460,9.53561,-61.0463,-1497.5,7,2,31
460,461,17.256,-69.1993,-1497.5,7,2,31
461,462,16.1784,-79.0608,-1497.5,7,2,31
462,463,10.9377,-65.7991,-1497.5,7,2,31
463,464,9.85362,-73.7062,-1497.5,7,2,31
464,465,20.3176,-60.3192,-1497.5,7,2,31
465,466,9.46537,-65.4583,-1497.5,7,2,31
466,467,13.3237,-52.8199,-1497.5,7,2,31
467,468,26.4348,-87.2984,-1497.5,7,2,31
468,469,18.1516,-55.7948,-1497.5,7,2,31
469,470,19.4161,-61.2761,-1497.5,7,2,31
470,471,23.569,-98.9218,-1497.5,7,2,31
471,472,29.0297,-85.2559,-1497.5,7,2,31
472,473,23.7426,-135.78,-1498.0,7,2,32
473,474,24.4583,-118.295,-1498.0,7,2,32
474,475,38.5866,-127.917,-1498.0,7,2,32
475,476,29.0339,-114.6,-1498.0,7,2,32
476,477,27.6486,-151.077,-1498.0,7,2,32
477,478,19.3264,-109.663,-1498.0,7,2,32
478,479,35.9571,-124.817,-1498.0,7,2,32
479,480,28.6902,-147.862,-1498.0,7,2,32
480,481,35.7267,-122.528,-1498.0,7,2,32
481,482,27.8925,-149.93,-1498.0,7,2,32
482,483,24.0897,-131.359,-1498.0,7,2,32
483,484,37.9994,-166.477,-1498.0,7,2,32
484,485,18.175,-55.9641,-1502.5,7,2,33
485,486,30.8168,-93.8008,-1502.5,7,2,33
486,487,24.2658,-78.7692,-1502.5,7,2,33
487,488,36.0229,-69.3938,-1502.5,7,2,33
488,489,39.5109,-82.2569,-1502.5,7,2,33
489,490,26.637,-53.9203,-1502.5,7,2,33
490,491,30.4503,-80.8956,-1502.5,7,2,33
491,492,29.0747,-85.5447,-1502.5,7,2,33
492,493,37.741,-93.4013,-1502.5,7,2,33
493,494,20.3433,-60.5456,-1502.5,7,2,33
494,495,22.9228,-51.6167,-1502.5,7,2,33
495,496,28.7549,-63.2144,-1502.5,7,2,33
496,497,26.1831,-56.4828,-1502.5,7,2,33
497,498,25.8451,-61.8075,-1502.5,7,2,33
498,499,19.4924,-61.4964,-1502.5,7,2,33
499,500,13.3149,-52.9847,-1502.5,7,2,33
500,501,29.2743,-62.5085,-1502.5,7,2,33
501,502,26.7645,-69.5148,-1502.5,7,2,33
502,503,37.8863,-74.2842,-1502.5,7,2,33
503,504,31.2266,-80.0261,-1502.5,7,2,33
504,505,24.4573,-59.633,-1502.5,7,2,33
505,506,50.6347,-150.995,-1502.0,7,2,34
506,507,38.1588,-106.062,-1502.0,7,2,34
507,508,36.0676,-125.154,-1502.0,7,2,34
508,509,50.9821,-158.954,-1502.0,7,2,34
509,510,36.5646,-113.421,-1502.0,7,2,34
510,511,47.2756,-138.613,-1502.0,7,2,34
511,512,38.735,-128.235,-1502.0,7,2,34
