,hit_id,x,y,z,volume_id,layer_id,module_id
149,150,-83.7149,-87.0736,-1502.0,7,2,15
150,151,-87.9442,-93.1414,-1502.0,7,2,15
151,152,-100.292,-107.045,-1502.0,7,2,15
152,153,-102.091,-113.44,-1502.0,7,2,15
153,154,-117.267,-126.424,-1502.0,7,2,15
154,155,-125.199,-121.982,-1502.0,7,2,15
155,156,-114.02,-128.661,-1498.0,7,2,16
156,157,-95.0101,-112.186,-1498.0,7,2,16
157,158,-97.0407,-125.27,-1498.0,7,2,16
158,159,-109.363,-125.478,-1498.0,7,2,16
159,160,-71.1018,-83.7071,-1498.0,7,2,16
160,161,-69.9168,-95.5853,-1498.0,7,2,16
161,162,-87.7323,-92.8555,-1498.0,7,2,16
162,163,-105.883,-124.732,-1498.0,7,2,16
163,164,-67.6169,-89.1371,-1498.0,7,2,16
164,165,-101.804,-113.167,-1498.0,7,2,16
165,166,-99.1667,-110.852,-1498.0,7,2,16
166,167,-71.7107,-80.0575,-1498.0,7,2,16
167,168,-42.5349,-74.5302,-1502.0,7,2,17
168,169,-55.8032,-78.6701,-1502.0,7,2,17
169,170,-34.9518,-64.0697,-1502.0,7,2,17
170,171,-42.2516,-63.1588,-1502.0,7,2,17
171,172,-38.3662,-56.4357,-1502.0,7,2,17
172,173,-28.579,-61.6127,-1502.0,7,2,17
173,174,-42.2313,-70.4941,-1502.0,7,2,17
174,175,-34.8341,-63.0163,-1502.0,7,2,17
175,176,-28.29,-54.0599,-1502.0,7,2,17
176,177,-37.3286,-73.4985,-1502.0,7,2,17
177,178,-57.1848,-79.0109,-1502.0,7,2,17
178,179,-41.0583,-79.3934,-1502.0,7,2,17
179,180,-91.4853,-136.885,-1502.0,7,2,18
180,181,-96.8269,-132.901,-1502.0,7,2,18
181,182,-61.262,-97.7038,-1502.0,7,2,18
182,183,-67.7958,-89.3701,-1502.0,7,2,18
183,184,-70.1469,-95.8106,-1502.0,7,2,18
184,185,-82.2925,-111.86,-1502.0,7,2,18
185,186,-93.3028,-126.34,-1502.0,7,2,18
186,187,-62.8946,-90.3375,-1502.0,7,2,18
187,188,-91.0339,-148.588,-1498.0,7,2,19
188,189,-61.0795,-97.4824,-1498.0,7,2,19
189,190,-70.8753,-141.169,-1498.0,7,2,19
190,191,-58.1289,-103.796,-1498.0,7,2,19
191,192,-76.2685,-134.102,-1498.0,7,2,19
192,193,-67.2237,-116.22,-1498.0,7,2,19
193,194,-62.6026,-122.206,-1498.0,7,2,19
194,195,-28.197,-53.8975,-1497.5,7,2,20
195,196,-34.7516,-62.7969,-1497.5,7,2,20
196,197,-32.8021,-81.8698,-1497.5,7,2,20
197,198,-28.0852,-71.7886,-1497.5,7,2,20
198,199,-17.7551,-64.3575,-1497.5,7,2,20
199,200,-40.9287,-79.1469,-1497.5,7,2,20
200,201,-23.602,-58.2216,-1497.5,7,2,20
201,202,-23.162,-63.8226,-1497.5,7,2,20
202,203,-28.5021,-61.428,-1497.5,7,2,20
203,204,-23.9283,-75.8397,-1497.5,7,2,20
204,205,-37.2494,-73.2694,-1497.5,7,2,20
205,206,-34.8373,-63.9182,-1497.5,7,2,20
206,207,-40.7167,-90.5248,-1497.5,7,2,20
207,208,-23.2457,-68.5978,-1497.5,7,2,20
208,209,-29.8221,-75.0674,-1497.5,7,2,20
209,210,-30.5975,-76.0248,-1497.5,7,2,20
210,211,-22.1978,-58.6206,-1497.5,7,2,20
211,212,-19.6371,-56.8806,-1497.5,7,2,20
212,213,-56.9553,-133.51,-1502.0,7,2,21
213,214,-70.9658,-141.597,-1502.0,7,2,21
214,215,-62.8106,-122.509,-1502.0,7,2,21
215,216,-55.5701,-127.773,-1502.0,7,2,21
216,217,-59.5152,-135.717,-1502.0,7,2,21
217,218,-50.2519,-112.291,-1502.0,7,2,21
218,219,-43.3176,-101.014,-1502.0,7,2,21
219,220,-33.2144,-113.652,-1498.0,7,2,22
220,221,-45.4858,-147.835,-1498.0,7,2,22
221,222,-50.8833,-145.758,-1498.0,7,2,22
222,223,-39.4322,-137.553,-1498.0,7,2,22
223,224,-48.3329,-151.05,-1498.0,7,2,22
224,225,-46.6241,-136.826,-1498.0,7,2,22
225,226,-21.5145,-87.1512,-1502.5,7,2,23
226,227,-18.1735,-75.8051,-1502.5,7,2,23
227,228,-17.7876,-64.5595,-1502.5,7,2,23
228,229,-23.3397,-68.8378,-1502.5,7,2,23
229,230,-22.2676,-58.8033,-1502.5,7,2,23
230,231,-12.1321,-82.9825,-1502.5,7,2,23
231,232,-16.0508,-88.81,-1502.5,7,2,23
232,233,-19.6992,-57.1009,-1502.5,7,2,23
233,234,-10.9887,-64.7264,-1502.5,7,2,23
234,235,-27.3002,-93.6874,-1502.5,7,2,23
235,236,-23.2601,-64.008,-1502.5,7,2,23
236,237,-15.3758,-60.5106,-1502.5,7,2,23
237,238,-14.1441,-65.4468,-1502.5,7,2,23
238,239,-25.4411,-124.657,-1502.0,7,2,24
239,240,-39.5475,-137.899,-1502.0,7,2,24
240,241,-19.1133,-102.776,-1502.0,7,2,24
241,242,-26.2136,-125.423,-1502.0,7,2,24
242,243,-28.5711,-123.358,-1502.0,7,2,24
243,244,-25.2395,-136.565,-1502.0,7,2,24
244,245,-25.3422,-115.501,-1502.0,7,2,24
245,246,-33.2505,-113.965,-1502.0,7,2,24
246,247,-17.8902,-108.495,-1502.0,7,2,24
247,248,-10.9712,-64.5225,-1498.0,7,2,25
248,249,-3.6859,-68.8198,-1498.0,7,2,25
249,250,0.889564,-85.8814,-1498.0,7,2,25
250,251,-4.83174,-35.5835,-1498.0,7,2,25
251,252,-9.44825,-92.9672,-1498.0,7,2,25
252,253,-12.1031,-82.7282,-1498.0,7,2,25
253,254,2.14241,-61.0406,-1498.0,7,2,25
254,255,-4.94473,-88.6384,-1498.0,7,2,25
255,256,-10.9216,-81.7358,-1498.0,7,2,25
256,257,3.56431,-56.3565,-1498.0,7,2,25
257,258,-19.0674,-102.489,-1498.0,7,2,26
258,259,-15.1723,-129.215,-1498.0,7,2,26
259,260,-17.2938,-125.966,-1498.0,7,2,26
260,261,-17.8404,-108.169,-1498.0,7,2,26
261,262,-25.5207,-124.142,-1498.0,7,2,26
262,263,-28.3235,-169.206,-1498.0,7,2,26
263,264,-19.3809,-134.413,-1498.0,7,2,26
264,265,-0.175628,-121.888,-1502.0,7,2,27
265,266,-4.49618,-160.585,-1502.0,7,2,27
266,267,-6.7376,-112.711,-1502.0,7,2,27
267,268,-5.8369,-160.353,-1502.0,7,2,27
268,269,-0.894792,-107.589,-1502.0,7,2,27
269,270,2.13739,-124.284,-1502.0,7,2,27
270,271,8.83723,-63.5361,-1502.0,7,2,28
271,272,13.1883,-87.5947,-1502.0,7,2,28
272,273,2.13421,-61.2119,-1502.0,7,2,28
273,274,3.66825,-68.5955,-1502.0,7,2,28
274,275,4.12441,-58.4597,-1502.0,7,2,28
275,276,9.50544,-54.8201,-1502.0,7,2,28
276,277,3.56677,-56.4724,-1502.0,7,2,28
277,278,7.12036,-55.7413,-1502.0,7,2,28
278,279,9.85279,-59.8709,-1502.0,7,2,28
279,280,0.882692,-86.0954,-1502.0,7,2,28
280,281,7.57015,-60.1819,-1502.0,7,2,28
281,282,10.7208,-89.3814,-1502.0,7,2,28
282,283,13.5974,-69.8516,-1502.0,7,2,28
283,284,2.37537,-69.3744,-1502.0,7,2,28
284,285,9.03812,-61.6277,-1502.0,7,2,28
285,286,3.10735,-118.636,-1498.0,7,2,29
286,287,3.96144,-138.193,-1498.0,7,2,29
287,288,13.6183,-158.688,-1498.0,7,2,29
288,289,16.1419,-172.133,-1498.0,7,2,29
289,290,7.97254,-106.153,-1498.0,7,2,29
290,291,3.97389,-105.983,-1498.0,7,2,29
291,292,6.59146,-121.46,-1498.0,7,2,29
292,293,4.67581,-109.409,-1498.0,7,2,29
293,294,2.10287,-123.976,-1498.0,7,2,29
294,295,-0.869498,-107.32,-1498.0,7,2,29
295,296,22.5482,-116.937,-1502.0,7,2,30
296,297,14.1805,-116.676,-1502.0,7,2,30
297,298,25.9382,-147.968,-1502.0,7,2,30
298,299,26.3334,-151.682,-1502.0,7,2,30
299,300,17.1571,-102.869,-1502.0,7,2,30
300,301,14.6349,-141.252,-1502.0,7,2,30
301,302,23.4903,-150.482,-1502.0,7,2,30
302,303,16.1731,-172.58,-1502.0,7,2,30
303,304,15.0441,-153.982,-1502.0,7,2,30
304,305,24.0576,-160.701,-1502.0,7,2,30
305,306,17.0687,-85.7676,-1497.5,7,2,31
306,307,13.615,-69.6685,-1497.5,7,2,31
307,308,7.05297,-55.6151,-1497.5,7,2,31
308,309,24.0075,-92.8233,-1497.5,7,2,31
309,310,26.6936,-87.9479,-1497.5,7,2,31
310,311,9.02128,-61.4577,-1497.5,7,2,31
311,312,12.484,-48.2514,-1497.5,7,2,31
312,313,27.2593,-95.4453,-1497.5,7,2,31
313,314,27.4026,-85.3326,-1497.5,7,2,31
314,315,13.1272,-87.3417,-1497.5,7,2,31
315,316,18.6516,-59.3771,-1497.5,7,2,31
316,317,27.9845,-83.0444,-1497.5,7,2,31
317,318,9.44279,-54.6461,-1497.5,7,2,31
318,319,23.7608,-89.287,-1497.5,7,2,31
319,320,16.8822,-69.5698,-1497.5,7,2,31
320,321,9.83358,-59.7008,-1497.5,7,2,31
321,322,30.1628,-92.5458,-1497.5,7,2,31
322,323,23.003,-67.6493,-1497.5,7,2,31
323,324,7.5446,-60.019,-1497.5,7,2,31
324,325,27.9821,-88.1747,-1497.5,7,2,31
325,326,32.3084,-117.385,-1498.0,7,2,32
326,327,23.5078,-104.863,-1498.0,7,2,32
327,328,30.3035,-147.296,-1498.0,7,2,32
328,329,22.5175,-116.595,-1498.0,7,2,32
329,330,35.5444,-125.902,-1498.0,7,2,32
330,331,38.3729,-137.928,-1498.0,7,2,32
331,332,28.5237,-113.959,-1498.0,7,2,32
332,333,28.9986,-59.8829,-1502.5,7,2,33
333,334,12.681,-48.4374,-1502.5,7,2,33
334,335,28.0633,-88.4599,-1502.5,7,2,33
335,336,28.0357,-83.2977,-1502.5,7,2,33
336,337,23.1045,-67.8648,-1502.5,7,2,33
337,338,29.21,-81.9517,-1502.5,7,2,33
338,339,33.2905,-84.2246,-1502.5,7,2,33
339,340,33.507,-90.2349,-1502.5,7,2,33
340,341,26.4066,-71.0025,-1502.5,7,2,33
341,342,27.4736,-85.599,-1502.5,7,2,33
342,343,24.7275,-49.049,-1502.5,7,2,33
343,344,24.7385,-57.5682,-1502.5,7,2,33
344,345,30.9459,-81.1774,-1502.5,7,2,33
345,346,18.6821,-59.54,-1502.5,7,2,33
346,347,36.3522,-86.4067,-1502.5,7,2,33
347,348,50.3671,-134.777,-1502.0,7,2,34
348,349,32.4113,-117.706,-1502.0,7,2,34
349,350,42.5851,-133.114,-1502.0,7,2,34
350,351,41.664,-112.669,-1502.0,7,2,34
351,352,39.8021,-122.293,-1502.0,7,2,34
352,353,48.9139,-145.231,-1502.0,7,2,34
353,354,40.5415,-108.451,-1502.0,7,2,34
354,355,50.6899,-165.162,-1502.0,7,2,34
355,356,46.3571,-126.904,-1502.0,7,2,34
356,357,42.075,-104.216,-1502.0,7,2,34
357,358,38.4669,-138.291,-1502.0,7,2,34
358,359,44.1774,-134.089,-1502.0,7,2,34
359,360,39.1598,-110.622,-1502.0,7,2,34
360,361,35.6899,-126.23,-1502.0,7,2,34
361,362,52.318,-111.743,-1498.0,7,2,35
362,363,41.9751,-103.915,-1498.0,7,2,35
363,364,40.4113,-108.172,-1498.0,7,2,35
364,365,56.8035,-131.433,-1498.0,7,2,35
365,366,48.1954,-101.292,-1498.0,7,2,35
366,367,55.0199,-116.129,-1498.0,7,2,35
367,368,41.0201,-112.526,-1498.0,7,2,35
368,369,50.2564,-134.43,-1498.0,7,2,35
369,370,34.3796,-48.2076,-1498.0,7,2,36
370,371,51.1184,-70.2598,-1498.0,7,2,36
371,372,46.1176,-60.7594,-1498.0,7,2,36
372,373,24.6751,-48.9265,-1498.0,7,2,36
373,374,56.0568,-76.4046,-1498.0,7,2,36
374,375,50.5933,-72.5607,-1498.0,7,2,36
375,376,28.9361,-59.7075,-1498.0,7,2,36
376,377,35.3535,-43.7681,-1498.0,7,2,36
377,378,39.8591,-52.269,-1498.0,7,2,36
378,379,45.7297,-70.4614,-1498.0,7,2,36
379,380,67.9144,-122.392,-1502.0,7,2,37
380,381,48.3485,-101.547,-1502.0,7,2,37
381,382,71.9334,-116.969,-1502.0,7,2,37
382,383,58.8472,-94.605,-1502.0,7,2,37
383,384,52.7203,-92.0308,-1502.0,7,2,37
384,385,78.8915,-140.353,-1502.0,7,2,37
385,386,81.6389,-116.126,-1498.0,7,2,38
386,387,61.9273,-90.27,-1498.0,7,2,38
387,388,71.7019,-116.66,-1498.0,7,2,38
388,389,58.6688,-94.3606,-1498.0,7,2,38
389,390,86.7092,-135.698,-1498.0,7,2,38
390,391,75.4981,-98.0983,-1498.0,7,2,38
391,392,35.4753,-43.8844,-1502.0,7,2,39
392,393,39.9412,-52.4238,-1502.0,7,2,39
393,394,46.2279,-60.9394,-1502.0,7,2,39
394,395,55.0107,-67.2194,-1502.0,7,2,39
395,396,56.2076,-76.6275,-1502.0,7,2,39
396,397,51.2487,-70.4365,-1502.0,7,2,39
397,398,59.8745,-66.986,-1502.0,7,2,39
398,399,60.283,-65.2316,-1502.0,7,2,39
399,400,34.4519,-48.3833,-1502.0,7,2,39
400,401,38.9605,-51.8899,-1502.0,7,2,39
401,402,46.6737,-52.873,-1502.0,7,2,39
402,403,44.0348,-51.1346,-1502.0,7,2,39
403,404,52.9177,-53.8507,-1502.0,7,2,39
404,405,57.2231,-57.4146,-1502.0,7,2,39
405,406,91.5918,-105.389,-1502.0,7,2,40
406,407,102.727,-131.731,-1502.0,7,2,40
407,408,109.234,-135.028,-1502.0,7,2,40
408,409,106.284,-115.109,-1502.0,7,2,40
409,410,94.4718,-99.1033,-1498.0,7,2,41
410,411,64.153,-48.3808,-1497.5,7,2,42
411,412,59.8232,-55.2692,-1497.5,7,2,42
412,413,74.0548,-55.0624,-1497.5,7,2,42
413,414,49.34,-33.0991,-1497.5,7,2,42
414,415,76.3192,-61.8622,-1497.5,7,2,42
415,416,46.426,-32.846,-1497.5,7,2,42
416,417,67.5375,-64.6853,-1497.5,7,2,42
417,418,73.6072,-52.6417,-1497.5,7,2,42
418,419,57.0731,-57.2602,-1497.5,7,2,42
419,420,65.3564,-53.8141,-1497.5,7,2,42
420,421,72.5791,-52.0266,-1497.5,7,2,42
421,422,71.1684,-68.5755,-1497.5,7,2,42
422,423,114.694,-102.552,-1502.0,7,2,43
423,424,115.969,-88.3379,-1502.0,7,2,43
424,425,130.025,-109.888,-1502.0,7,2,43
425,426,100.852,-78.1893,-1502.0,7,2,43
426,427,131.837,-101.19,-1502.0,7,2,43
427,428,119.716,-107.671,-1502.0,7,2,43
428,429,129.228,-114.946,-1502.0,7,2,43
429,430,58.3338,-37.2424,-1502.5,7,2,44
430,431,46.6041,-32.9864,-1502.5,7,2,44
431,432,52.7668,-25.6211,-1502.5,7,2,44
432,433,69.5411,-44.7553,-1502.5,7,2,44
433,434,73.8685,-52.8021,-1502.5,7,2,44
434,435,49.5157,-33.1873,-1502.5,7,2,44
435,436,64.3699,-48.5647,-1502.5,7,2,44
436,437,57.4871,-30.6248,-1502.5,7,2,44
437,438,73.0668,-37.0641,-1502.5,7,2,44
438,439,80.7792,-55.1605,-1502.5,7,2,44
439,440,74.3188,-55.2478,-1502.5,7,2,44
440,441,72.845,-52.1749,-1502.5,7,2,44
441,442,72.7288,-40.1995,-1502.5,7,2,44
442,443,91.658,-62.5145,-1498.0,7,2,45
443,444,120.032,-78.7995,-1498.0,7,2,45
444,445,82.6864,-64.9143,-1498.0,7,2,45
445,446,140.466,-105.827,-1498.0,7,2,45
446,447,100.579,-77.9586,-1498.0,7,2,45
447,448,115.653,-88.1027,-1498.0,7,2,45
448,449,139.734,-100.417,-1498.0,7,2,45
449,450,133.136,-97.958,-1498.0,7,2,45
450,451,120.031,-65.6479,-1502.0,7,2,46
451,452,120.741,-71.8026,-1502.0,7,2,46
452,453,138.257,-69.4824,-1502.0,7,2,46
453,454,113.704,-62.8462,-1502.0,7,2,46
454,455,57.3428,-30.5442,-1498.0,7,2,47
455,456,90.1601,-30.037,-1498.0,7,2,47
456,457,52.6045,-25.5508,-1498.0,7,2,47
457,458,52.1677,-29.1041,-1498.0,7,2,47
458,459,58.8871,-15.3809,-1498.0,7,2,47
459,460,73.0153,-26.1038,-1498.0,7,2,47
460,461,50.7236,-16.2749,-1498.0,7,2,47
461,462,53.9676,-17.9975,-1498.0,7,2,47
462,463,47.8658,-17.1477,-1498.0,7,2,47
463,464,83.2873,-36.5823,-1498.0,7,2,47
464,465,48.0884,-19.9822,-1498.0,7,2,47
465,466,89.8178,-34.6331,-1498.0,7,2,47
466,467,74.225,-27.9579,-1498.0,7,2,47
467,468,72.84,-36.9633,-1498.0,7,2,47
468,469,66.8063,-22.7201,-1498.0,7,2,47
469,470,135.697,-54.8056,-1498.0,7,2,48
470,471,127.733,-48.611,-1498.0,7,2,48
471,472,147.55,-66.598,-1498.0,7,2,48
472,473,102.014,-39.7146,-1498.0,7,2,48
473,474,118.785,-54.1156,-1498.0,7,2,48
474,475,135.995,-58.3259,-1498.0,7,2,48
475,476,102.123,-39.4893,-1498.0,7,2,48
476,477,126.756,-59.8761,-1498.0,7,2,48
477,478,132.495,-60.6065,-1498.0,7,2,48
478,479,117.775,-40.7662,-1502.0,7,2,49
479,480,102.391,-39.565,-1502.0,7,2,49
480,481,116.721,-43.7741,-1502.0,7,2,49
481,482,156.396,-51.1795,-1502.0,7,2,49
482,483,102.289,-39.7945,-1502.0,7,2,49
483,484,102.543,-27.0653,-1502.0,7,2,49
484,485,128.08,-48.7552,-1502.0,7,2,49
485,486,105.666,-37.3933,-1502.0,7,2,49
486,487,152.048,-48.931,-1502.0,7,2,49
487,488,104.809,-27.5611,-1502.0,7,2,49
488,489,69.0507,-23.0229,-1502.0,7,2,50
489,490,50.8631,-16.285,-1502.0,7,2,50
490,491,90.3064,-21.3978,-1502.0,7,2,50
491,492,63.1894,-14.5791,-1502.0,7,2,50
492,493,48.0367,-17.2146,-1502.0,7,2,50
493,494,51.3607,-4.09211,-1502.0,7,2,50
494,495,92.6191,-25.244,-1502.0,7,2,50
495,496,76.5101,-11.8637,-1502.0,7,2,50
496,497,73.2425,-26.1969,-1502.0,7,2,50
497,498,67.0015,-22.796,-1502.0,7,2,50
498,499,84.7308,-18.8252,-1502.0,7,2,50
499,500,98.8924,-15.5404,-1502.0,7,2,50
500,501,73.8054,-18.3104,-1502.0,7,2,50
501,502,54.0839,-18.0493,-1502.0,7,2,50
502,503,56.4624,-5.25096,-1502.0,7,2,50
503,504,95.566,-27.1856,-1502.0,7,2,50
504,505,104.528,-17.1112,-1498.0,7,2,51
505,506,149.032,-36.6186,-1498.0,7,2,51
506,507,120.252,-25.6379,-1498.0,7,2,51
507,508,102.281,-27.0097,-1498.0,7,2,51
508,509,104.483,-27.579,-1498.0,7,2,51
509,510,148.628,-39.9537,-1498.0,7,2,51
510,511,152.262,-33.2691,-1498.0,7,2,51
511,512,117.839,-22.1424,-1498.0,7,2,51
512,513,145.731,-27.6239,-1498.0,7,2,51
513,514,137.309,-29.0332,-1498.0,7,2,51
514,515,167.965,-36.5003,-1498.0,7,2,51
515,516,98.5827,-15.5253,-1497.5,7,2,52
516,517,83.8814,-8.68303,-1497.5,7,2,52
517,518,80.0061,-6.37185,-1497.5,7,2,52
