,particle_id,vx,vy,vz,px,py,pz,q,nhits,p,pt,eta,phi
69,4511364928241664,0.0121583,0.0145993,4.71718,-0.0668509,-0.967075,5.99453,-1,10,6.0724044,0.9693828,2.521564,4.643372
70,4511433647718400,0.0121583,0.0145993,4.71718,-0.12999,-0.702089,2.21665,-1,9,2.3288116,0.71402127,1.850972,4.529315
71,4511502367195136,0.0121583,0.0145993,4.71718,-0.946011,-0.273659,2.41987,-1,10,2.612584,0.9847975,1.6312273,3.423183
72,4511571086671872,0.0121583,0.0145993,4.71718,-0.310511,-0.160113,1.1276,-1,9,1.1804808,0.3493612,1.8880649,3.617677
73,4511639806148608,0.0121583,0.0145993,4.71718,0.585825,-2.30629,1.49926,-1,10,2.8124623,2.3795302,0.5944344,4.96114
74,4511708525625344,0.0121583,0.0145993,4.71718,-0.16214,-1.90438,1.48343,-1,10,2.4194043,1.9112699,0.7139352,4.6274533
75,4511777245102080,0.0121583,0.0145993,4.71718,-3.59083e-05,-0.636982,-0.040081,1,14,0.6382418,0.636982,-0.062881835,4.7123327
76,4511845964578816,0.0121583,0.0145993,4.71718,-0.230314,-1.39967,0.144164,-1,9,1.4257994,1.4184924,0.10145769,4.549302
77,4511914684055552,0.0121583,0.0145993,4.71718,-0.838685,1.76577,-37.3761,1,15,37.427185,1.9548237,-3.6445522,2.0142188
78,4511983403532288,0.0121583,0.0145993,4.71718,-0.120037,0.338778,-4.28093,1,12,4.2959914,0.35941535,-3.1723523,1.9113176
79,4512120842485760,0.0121583,0.0145993,4.71718,0.841235,-0.481971,-11.3368,-1,14,11.3781805,0.9695217,-3.153984,5.762906
80,4512189561962496,0.0121583,0.0145993,4.71718,0.649496,-0.517661,-2.83422,1,4,2.9534085,0.8305528,-1.9413855,5.610265
81,4512258281439232,0.0121583,0.0145993,4.71718,0.300442,-0.178271,0.0206598,1,16,0.3499611,0.34935075,0.059103288,5.7476606
82,4512327000915968,0.0121583,0.0145993,4.71718,0.392299,0.0940404,0.483786,1,12,0.62991345,0.4034131,1.0154817,0.23527656
83,4504011961012225,341.065,-374.402,1220.0,0.451119,-0.582218,1.52837,1,3,1.696585,0.73653656,1.4767157,5.371592
84,4504011961016322,341.065,-374.402,1220.0,0.362382,-0.26503,0.96699,1,3,1.0661291,0.44895613,1.5104014,5.6517243
85,4504149399965697,-26.4993,-851.575,2950.0,0.138669,-0.062577,-0.1864,1,0,0.24060327,0.15213472,-1.0320252,5.859277
86,4504630436302849,-349.739,-63.6124,-1795.5,-0.126283,0.136494,0.186586,1,2,0.26342425,0.18595164,0.88378394,2.317356
87,4504630436306946,-349.739,-63.6124,-1795.5,0.267874,-0.216921,-0.263952,1,2,0.43414497,0.34469002,-0.7057125,5.602505
88,4504699155779585,-409.223,-108.267,-2550.0,0.113119,-0.191491,0.0686895,-1,0,0.23277232,0.22240663,0.30413604,5.2459626
89,4506554581651457,28.3426,-117.691,960.0,0.266059,-0.0741226,0.342671,1,3,0.4401193,0.27619117,1.0417714,6.0114803
90,4506554581655554,28.3426,-117.691,960.0,-0.128973,0.04577,-0.222104,-1,0,0.26088142,0.13685368,-1.2610741,2.8005767
91,4507035617988609,40.5646,-158.52,698.0,-0.118265,0.309115,0.246964,1,4,0.41295266,0.3309663,0.69009703,1.9362066
92,4507585373802497,-15.3769,29.0839,-469.688,-0.266641,-0.137689,0.0445121,1,13,0.303376,0.3000928,0.14778922,3.618261
93,4507585373806594,-15.3769,29.0839,-469.688,-0.0784125,0.23604,-0.048905,-1,8,0.2534859,0.24872354,-0.19537854,1.8915266
94,4507585373810690,-15.3769,29.0839,-469.688,0.357803,-0.103112,-0.167102,-1,7,0.40813985,0.37236416,-0.43491828,6.002607
95,4507722812755969,-24.2022,65.1549,-1102.5,0.280096,0.203978,0.0891595,1,8,0.35778514,0.3464979,0.254558,0.6294307
96,4507722812760066,-24.2022,65.1549,-1102.5,-0.377947,-0.302081,-0.0825637,1,1,0.49082953,0.48383558,-0.16982663,3.8158875
97,4508753621684225,84.8886,-653.615,923.246,0.130358,0.0693887,0.0106415,1,0,0.14805824,0.14767532,0.071997896,0.48914737
98,4508753621688322,84.8886,-653.615,923.246,-0.418138,-0.269332,-0.0477019,1,3,0.49965447,0.4973722,-0.09576142,3.713825
99,4508753621696514,38.3144,-288.633,1182.66,-0.202366,0.210872,0.279505,1,6,0.40440333,0.2922653,0.85016197,2.3356137
100,4508753604907009,5.80222,-72.2127,255.692,0.22231,-0.381087,0.480017,1,10,0.6519704,0.44119048,0.94225335,5.240482
101,4508753604915202,5.80222,-72.2127,255.692,0.112927,-0.32266,1.42869,1,6,1.469019,0.34185082,2.1373014,5.049053
102,4508753604923394,5.80222,-72.2127,255.692,-0.111937,-0.0852767,0.842145,1,0,0.853821,0.14071961,2.4892392,3.7926207
103,4508753604927490,5.80222,-72.2127,255.692,0.0161087,-0.239348,0.840989,1,10,0.8745339,0.23988946,1.9672945,4.77959
104,4508753604931586,5.80222,-72.2127,255.692,0.0169079,-0.240972,0.837134,1,9,0.87129027,0.24156445,1.9561906,4.7824397
105,4508753604935682,5.80222,-72.2127,255.692,0.0174094,-0.241309,0.836814,1,9,0.871086,0.24193619,1.9543453,4.78441
106,4508753604939778,5.80222,-72.2127,255.692,0.0171011,-0.241329,0.837558,1,8,0.8718001,0.24193415,1.9552076,4.783133
107,4508753604943874,5.80222,-72.2127,255.692,0.0170938,-0.241313,0.837607,1,3,0.8718427,0.24191767,1.9553299,4.7831078
108,4508753604947970,5.80222,-72.2127,255.692,0.0170919,-0.241306,0.837593,1,9,0.87182724,0.24191056,1.9553415,4.783102
109,4510334152871937,400.883,-692.262,-1214.5,0.136143,0.201419,-0.0768204,1,1,0.25496253,0.24311422,-0.31094962,0.97641534
110,4510334152876034,400.883,-692.262,-1214.5,-0.261699,-0.22289,-0.0885213,1,0,0.35496807,0.34375328,-0.2547497,3.8470752
111,4510609030778881,24.5515,-89.2692,-700.0,0.121611,0.0607391,-0.0380306,-1,0,0.14115524,0.13593554,-0.27624252,0.46321073
112,4511845981360129,-16.5722,-655.995,73.2671,-0.156202,-0.0108231,0.0968554,1,1,0.18411186,0.15657651,0.58469325,3.2107713
113,4511845981364226,-16.5722,-655.995,73.2671,-0.100652,-0.0325663,0.0551065,1,0,0.119281664,0.10578936,0.49983367,3.4545157
114,4511845981368322,-16.5722,-655.995,73.2671,-0.096506,0.0435175,-0.0586221,1,0,0.12101129,0.10586397,-0.528763,2.7179651
115,4512876756729856,0.0121583,0.0145993,4.71718,0.290882,-1.06122,6.15928,1,11,6.2567987,1.1003637,2.4233503,4.97992
116,4512945476206592,0.0121583,0.0145993,4.71718,0.530524,-1.995,8.34274,-1,12,8.594347,2.0643353,2.104696,4.9723005
117,4513563951497216,0.115514,0.127835,5.27911,7.39806,9.45336,37.0627,-1,11,38.958195,12.004053,1.8457638,0.9067647
118,4514457304694784,0.0121583,0.0145993,4.71718,-0.687072,1.49677,-1.28084,1,12,2.08637,1.646933,-0.7151697,2.0011394
119,4514526024171520,0.0121583,0.0145993,4.71718,-0.199235,0.292773,-0.184197,-1,10,0.39917308,0.3541336,-0.49914747,2.1683218
120,4514732182601728,-19.612,2.7442,-82.1762,-0.585472,-0.0693109,-2.04864,-1,12,2.1317852,0.5895604,-1.9587902,3.259429
121,4514869621555200,-37.4378,19.6419,-196.774,-1.42895,0.725494,-6.87659,1,9,7.0608587,1.6025728,-2.1629694,2.6717951
122,4515831694229504,0.0121583,0.0145993,4.71718,0.187649,-0.0967132,0.577556,1,12,0.61492807,0.21110564,1.7314353,5.8072987
123,4515900413706240,0.0121583,0.0145993,4.71718,0.134279,-0.300036,1.51114,-1,14,1.5464787,0.32871336,2.2302058,5.133198
124,4516656327950336,0.0121583,0.0145993,4.71718,0.193038,-1.53977,1.36682,1,10,2.0679343,1.5518231,0.7945149,4.8371067
125,4516725047427072,0.0121583,0.0145993,4.71718,-0.227429,-0.842083,0.84348,-1,5,1.2133781,0.8722544,0.8578537,4.4486036
126,4516793766903808,0.0121583,0.0145993,4.71718,0.108185,-1.41967,0.535882,1,6,1.5212942,1.423786,0.36801472,4.7884464
127,4516862486380544,0.0121583,0.0145993,4.71718,-0.201078,-0.298298,0.0588812,-1,12,0.36452854,0.35974166,0.1629542,4.119269
128,4516725064208385,-45.4074,-251.322,250.801,0.117285,0.0540708,-0.105922,1,1,0.16702962,0.12914884,-0.748329,0.4319808
129,4516793783685121,6.77778,-172.772,69.6229,0.233142,-0.0265552,-0.166266,-1,3,0.28758433,0.23464946,-0.65967476,6.1697726
130,4517137364287488,0.0121583,0.0145993,4.71718,0.217291,-0.0302419,-3.68453,1,13,3.6910555,0.21938539,-3.5151033,6.144897
131,4517343522717696,0.0121583,0.0145993,4.71718,0.523888,-0.824852,-8.0683,1,11,8.127257,0.9771589,-2.807841,5.2782397
132,4517687120101376,59.3417,-387.558,1527.79,1.50078,-9.53038,38.147,1,3,39.348114,9.647823,2.0834827,4.86858
133,4517755839578112,59.3417,-387.558,1527.79,0.53995,-3.80077,14.2414,-1,4,14.749741,3.838932,2.0217962,4.853508
134,4519679984926720,-22.9567,-2.71105,78.0386,-0.625713,-0.136434,1.74186,1,12,1.8558576,0.6404147,1.725939,3.3562782
135,4519748704403456,-22.9567,-2.71105,78.0386,-3.25537,-0.324122,10.6474,-1,11,11.138654,3.2714658,1.8960323,3.2408311
136,4520435899170816,-2.75159,5.35972,3.99334,-0.170104,-0.0795077,-0.0609131,1,8,0.19740124,0.18776806,-0.31896976,3.5788274
137,4520504618647552,-2.75159,5.35972,3.99334,0.0987278,0.217551,0.0422191,-1,10,0.2426068,0.23890503,0.17581205,1.1447748
138,4520573338124288,14.4489,33.8711,-430.527,-0.000969443,0.323709,-5.18504,1,9,5.195135,0.32371047,-3.4678047,1.5737911
139,4520642057601024,14.4489,33.8711,-430.527,0.505287,0.859001,-10.0193,-1,13,10.068743,0.996593,-3.0035374,1.039079
140,4520710777077760,-10.1235,8.56722,469.972,-0.355148,0.297602,12.2775,1,11,12.286241,0.4633541,3.9705467,2.4441264
141,4520848216031232,-145.315,-56.3267,-911.647,-0.838305,-0.361474,-6.37912,1,6,6.444113,0.9129177,-2.6423671,3.5487
142,4520916935507968,-145.315,-56.3267,-911.647,-0.554906,-0.178655,-2.40582,-1,8,2.475441,0.5829565,-2.125045,3.4530685
143,4520985654984704,-2.60088,-12.1823,-138.249,0.0836042,-0.27472,-4.45494,1,15,4.464185,0.2871598,-3.435912,5.007809
144,4521054374461440,-2.60088,-12.1823,-138.249,-0.303611,-0.752212,-7.58225,-1,13,7.6255174,0.81117356,-2.9310832,4.328762
145,4521123093938176,39.2779,-81.5165,246.863,0.42893,-0.5372,1.54885,1,10,1.6945504,0.6874335,1.5514127,5.3861876
146,4521191813414912,39.2779,-81.5165,246.863,-0.0739765,-0.199822,0.640098,-1,6,0.6746308,0.21307592,1.8197376,4.357823
147,4521260532891648,-7.06766,22.3839,52.2647,-0.197124,0.234225,0.220162,1,13,0.3770816,0.30613595,0.66829574,2.270394
148,4521329252368384,-7.06766,22.3839,52.2647,0.0742165,0.154111,0.605275,-1,7,0.6289802,0.17105055,1.9762634,1.1219945
149,4522222605565952,-0.564477,0.404859,5.6083,-1.00942,0.49935,1.09719,1,15,1.5722929,1.126179,0.86305434,2.682202
150,4522291325042688,-0.564477,0.404859,5.6083,-10.6696,6.93824,16.8338,-1,12,21.103468,12.727118,1.0921988,2.5650198
151,4523047239286784,0.0121583,0.0145993,4.71718,-1.22503,0.818338,-4.22022,1,16,4.46997,1.4732194,-1.7747449,2.5526574
152,4523115958763520,0.0121583,0.0145993,4.71718,-0.233103,0.274128,-0.364258,-1,13,0.5120225,0.35983768,-0.8900331,2.2754898
153,4524833945681920,-3.25757,1.09924,9.50999,-0.932382,0.382219,1.94268,-1,17,2.1884775,1.0076842,1.4109024,2.7525482
154,4526208335216640,-342.37,249.643,538.342,-5.50709,4.14774,8.94255,1,4,11.291633,6.89433,1.0766742,2.49607
155,4526277054693376,-342.37,249.643,538.342,-3.3998,2.34699,4.93961,-1,5,6.4394684,4.131223,1.0132029,2.537385
156,4526483213123584,230.165,242.708,1290.37,2.57806,2.97776,15.3181,1,5,15.816373,3.9387114,2.0674615,0.8572171
157,4526551932600320,1.5186,1.59381,13.0743,0.994584,0.983193,5.4878,1,11,5.6631985,1.3985227,2.0761127,0.7796387
158,4526620652077056,1.5186,1.59381,13.0743,4.96887,4.97444,26.814,-1,5,27.720486,7.030983,2.0485063,0.78595835
159,4527239127367680,0.517376,-0.863678,4.72549,0.285579,-0.943704,-0.327418,1,5,1.0389106,0.9859679,-0.32625878,5.006243
160,4527239144148993,65.4687,-348.994,-113.423,-0.210228,0.0910675,-0.0422259,1,1,0.2329638,0.229105,-0.18328023,2.7328103
161,4527926322135040,2.41139,-4.52625,4.98368,1.53852,-2.32199,-0.277147,-1,12,2.7991948,2.785441,-0.099334985,5.297562
162,4527995041611776,2.41139,-4.52625,4.98368,1.74616,-3.02939,0.560686,1,11,3.541278,3.4966097,0.15967196,5.23528
163,4528063761088512,2.41139,-4.52625,4.98368,0.283874,-0.961651,-0.209246,-1,4,1.0242759,1.0026749,-0.20720194,4.9994316
164,4528063777869825,37.2368,-109.731,-18.3028,0.191361,0.00844296,-0.282799,1,5,0.34156343,0.19154716,-1.1815972,0.044091992
165,9007336693694464,-0.0222491,0.00668854,-8.7057,2.41385,-1.17745,7.40486,1,14,7.876866,2.6857142,1.7387108,5.8293543
166,9007405413171200,-0.0222491,0.00668854,-8.7057,2.56545,-0.373726,6.55948,-1,11,7.053225,2.5925286,1.6583698,6.1385264
167,9007474132647936,-0.0222491,0.00668854,-8.7057,0.320965,0.184489,-0.0929658,-1,12,0.38170323,0.370209,-0.24855001,0.52168
168,9007542852124672,-0.0222491,0.00668854,-8.7057,-1.11741,-1.0792,-3.01823,-1,15,3.394553,1.5534728,-1.4178004,3.9095979
169,9007611571601408,-0.0222491,0.00668854,-8.7057,-0.25664,-0.793261,2.27357,-1,8,2.4216208,0.8337428,1.7283692,4.399492
170,9007749010554880,-0.0222491,0.00668854,-8.7057,-0.251946,0.785104,-0.153067,-1,12,0.8386266,0.8245393,-0.18458937,1.8813225
171,9007817730031616,-0.0222491,0.00668854,-8.7057,-0.114771,0.472484,-0.951712,-1,11,1.0687232,0.48622373,-1.4243994,1.8090909
172,9007955168985088,-0.0222491,0.00668854,-8.7057,0.437567,0.570355,0.980867,-1,12,1.2160879,0.71886694,1.1171511,0.9163881
173,9008023888461824,-0.0222491,0.00668854,-8.7057,-0.140603,-0.119439,0.678058,1,5,0.7027073,0.18448544,2.012823,3.845783
174,9008092607938560,-0.0222491,0.00668854,-8.7057,-0.845207,-0.452853,0.328551,-1,11,1.0136057,0.9588799,0.33626717,3.6334605
175,9008161327415296,-0.0222491,0.00668854,-8.7057,-0.219432,-0.136509,0.40949,-1,11,0.4842181,0.25842816,1.2407614,3.698105
176,9008230046892032,-0.0222491,0.00668854,-8.7057,-0.566323,0.705853,-2.14959,1,12,2.3323138,0.90495867,-1.599914,2.246953
177,9008298766368768,-0.0222491,0.00668854,-8.7057,0.58232,-0.280288,-1.25209,-1,12,1.4090377,0.6462646,-1.4152962,5.834585
178,9008367485845504,-0.0222491,0.00668854,-8.7057,0.460997,0.222667,-1.92674,1,16,1.9935963,0.51195586,-2.0356944,0.44996494
179,9008436205322240,-0.0222491,0.00668854,-8.7057,0.964448,0.175866,-4.34675,1,10,4.455931,0.9803513,-2.1948998,0.18036716
180,9008504924798976,-0.0222491,0.00668854,-8.7057,-0.346343,-0.503577,-5.08799,-1,12,5.1245666,0.61118186,-2.8159797,4.1099215
181,9009123400089600,-0.0222491,0.00668854,-8.7057,0.0395245,0.688693,-3.05184,1,12,3.1288316,0.6898262,-2.1927433,1.5134686
182,9009192119566336,-0.0222491,0.00668854,-8.7057,0.489,0.327979,-3.55491,-1,9,3.6033423,0.5888049,-2.497926,0.59079915
183,9009260839043072,-0.0222491,0.00668854,-8.7057,-0.46836,-0.0642964,-1.79041,1,5,1.851773,0.47275272,-2.0417657,3.27802
184,9009329558519808,-0.0222491,0.00668854,-8.7057,0.52711,0.679121,-5.00735,-1,12,5.0806103,0.85968035,-2.4625385,0.9107588
185,9009398277996544,-0.0222491,0.00668854,-8.7057,-0.274673,0.65518,-2.2092,1,9,2.3206184,0.7104266,-1.8525717,1.9677721
186,9009466997473280,-0.0222491,0.00668854,-8.7057,-0.226699,-0.271899,0.150933,-1,11,0.3848406,0.35400778,0.41439274,4.017398
187,9009535716950016,-0.0222491,0.00668854,-8.7057,0.332624,-0.315109,-0.302032,1,12,0.54877657,0.45818383,-0.6189167,5.5248213
188,9009604436426752,-0.0222491,0.00668854,-8.7057,-0.307984,-0.252582,0.303109,-1,10,0.5005266,0.3983112,0.7019122,3.8284786
189,9009673155903488,-0.0222491,0.00668854,-8.7057,-0.158493,-0.32675,0.981645,1,13,1.0466673,0.36316058,1.720114,4.260766
190,9009741875380224,-0.0222491,0.00668854,-8.7057,-0.0865081,0.202073,0.793067,-1,12,0.8229656,0.21981162,1.9949585,1.9752926
191,9009810594856960,-0.0222491,0.00668854,-8.7057,-0.0873529,-0.703225,4.30084,1,13,4.358828,0.7086296,2.5030954,4.5888047
192,9009879314333696,-0.0222491,0.00668854,-8.7057,0.238389,-0.0330039,0.600831,-1,13,0.64723754,0.24066277,1.6459557,6.1456146
193,9009948033810432,-0.0222491,0.00668854,-8.7057,0.202851,0.522806,11.4229,-1,14,11.436657,0.5607804,3.7077906,1.2006736
194,9010016753287168,-0.0222491,0.00668854,-8.7057,0.59769,-0.381644,5.6589,1,10,5.70316,0.7091442,2.7739747,5.714915
195,9010085472763904,-0.0222491,0.00668854,-8.7057,1.89648,0.447707,12.9941,-1,12,13.139395,1.9486092,2.5961032,0.2318282
196,9010154192240640,-0.0222491,0.00668854,-8.7057,-0.655409,0.30037,-1.29638,1,12,1.4833692,0.72095984,-1.3495326,2.7118628
