,particle_id,vx,vy,vz,px,py,pz,q,nhits,p,pt,eta,phi
25,4506073528532992,-0.0141434,-0.0254092,0.205148,1.22961,-0.67831,1.0213,1,12,1.736404,1.4042952,0.67486286,5.779079
26,4506142248009728,-0.0141434,-0.0254092,0.205148,0.226564,-0.230323,0.310879,-1,14,0.4483589,0.32307884,0.85441875,5.48956
27,4506210967486464,-0.0141434,-0.0254092,0.205148,1.08976,0.0926366,3.21106,-1,14,3.3922064,1.0936903,1.7980071,0.08480256
28,4506829442777088,-0.0141434,-0.0254092,0.205148,0.933469,0.733388,19.1487,-1,13,19.185461,1.1871067,3.474839,0.66593486
29,4506966881730560,-0.0141434,-0.0254092,0.205148,0.559114,1.18538,13.3018,-1,0,13.366212,1.3106236,3.012958,1.1300645
30,4507035601207296,-0.0141434,-0.0254092,0.205148,-0.157903,0.328024,2.18637,1,14,2.2164717,0.36405095,2.4927115,2.0194345
31,4507104320684032,-0.0141434,-0.0254092,0.205148,0.340759,0.598153,1.15571,-1,2,1.3452023,0.68840665,1.2900311,1.0529653
32,4507173040160768,-0.0141434,-0.0254092,0.205148,0.0521582,0.476162,1.67407,1,11,1.7412527,0.47901013,1.9643064,1.4616926
33,4507241759637504,-0.0141434,-0.0254092,0.205148,0.0957846,0.949287,0.873156,1,11,1.2933375,0.95410717,0.8200892,1.4702351
34,4507310479114240,-0.0141434,-0.0254092,0.205148,0.298659,1.93172,1.25337,-1,11,2.3219984,1.9546711,0.60384613,1.417403
35,4507379198590976,-0.0141434,-0.0254092,0.205148,-0.37595,0.769529,2.94496,-1,10,3.0669696,0.8564539,1.9487007,2.0252385
36,4507447918067712,-0.0141434,-0.0254092,0.205148,0.58648,0.0106035,2.53834,1,12,2.6052337,0.58657587,2.1712003,0.018077929
37,4507516637544448,-0.0141434,-0.0254092,0.205148,0.424384,0.571833,1.19848,-1,9,1.3940763,0.7121059,1.2921733,0.93234026
38,4507585357021184,-0.0141434,-0.0254092,0.205148,-0.380848,0.377031,3.06287,1,3,3.1094003,0.53590816,2.443859,2.3612309
39,4507654076497920,-0.0141434,-0.0254092,0.205148,1.11951,0.303687,14.6919,-1,11,14.73762,1.1599692,3.2336123,0.26489308
40,4507722795974656,-0.0141434,-0.0254092,0.205148,0.55911,-0.29751,12.6775,1,13,12.69331,0.6333373,3.690348,5.7941785
41,4508066393358336,-0.0141434,-0.0254092,0.205148,0.951029,-0.299992,15.1633,-1,12,15.196055,0.9972218,3.415891,5.977625
42,4508135112835072,-0.0141434,-0.0254092,0.205148,0.227307,3.06307,4.81943,-1,12,5.7149777,3.0714927,1.2324831,1.4967232
43,4508203832311808,-0.0141434,-0.0254092,0.205148,0.160634,1.28664,1.95783,-1,10,2.348264,1.2966287,1.2002637,1.4465914
44,4508272551788544,-0.0141434,-0.0254092,0.205148,0.171246,0.037683,-0.990461,1,1,1.0058619,0.1753431,-2.432319,0.21659975
45,4508341271265280,-0.0141434,-0.0254092,0.205148,-0.0846522,1.86102,-3.44178,-1,5,3.9136186,1.8629442,-1.3732766,1.616252
46,4508409990742016,-0.0141434,-0.0254092,0.205148,-0.0783589,0.543326,-0.191253,1,12,0.5813097,0.5489474,-0.34171057,1.7140296
47,4508478710218752,-0.0141434,-0.0254092,0.205148,0.243828,0.3488,-0.36029,-1,11,0.5576042,0.42557436,-0.76864237,0.96070945
48,4508547429695488,-0.0141434,-0.0254092,0.205148,1.41635,-0.732732,-1.40985,1,7,2.1285255,1.5946609,-0.79700655,5.8057637
49,4508684868648960,-0.0141434,-0.0254092,0.205148,-0.153779,-0.0684159,-0.406391,-1,10,0.4398663,0.16831137,-1.6150075,3.5601954
50,4508753588125696,-0.0141434,-0.0254092,0.205148,0.149677,-0.3341,-3.56679,1,11,3.5855289,0.36609563,-2.9723012,5.1335793
51,4508822307602432,-0.0141434,-0.0254092,0.205148,0.0710334,-0.1726,-0.466444,-1,11,0.50240076,0.1866454,-1.6468934,5.102812
52,4508891027079168,-0.0141434,-0.0254092,0.205148,-0.0571867,0.735526,-4.78795,1,12,4.844454,0.73774576,-2.5692897,1.6483896
53,4508959746555904,-0.0141434,-0.0254092,0.205148,-0.853023,1.24692,-20.4813,1,11,20.536945,1.5107805,-3.30139,2.170774
54,4509646941323264,-0.0141434,-0.0254092,0.205148,-0.211039,-0.0396542,-0.312623,-1,7,0.37926647,0.2147322,-1.1700345,3.327327
55,4509715660800000,-0.0141434,-0.0254092,0.205148,0.11638,0.0775679,0.110272,1,0,0.1781039,0.13986094,0.7236161,0.5878909
56,4509784380276736,-0.0141434,-0.0254092,0.205148,0.291195,0.413085,-0.174917,-1,10,0.53481746,0.50540453,-0.3395317,0.95677096
57,4509853099753472,-0.0141434,-0.0254092,0.205148,-0.35713,-0.125589,-0.103352,1,13,0.3924233,0.37856892,-0.26972473,3.4797473
58,4509921819230208,-0.0141434,-0.0254092,0.205148,-0.0078639,-0.320486,0.053263,-1,9,0.32497704,0.32058248,0.16538942,4.6878567
59,4509990538706944,-0.0141434,-0.0254092,0.205148,0.262899,0.149376,7.76956,-1,8,7.7754416,0.30237243,3.9398265,0.5166996
60,4510471575044096,-0.0141434,-0.0254092,0.205148,-0.290492,-0.20355,5.37163,1,12,5.383329,0.3547086,3.4118245,3.7527936
61,4510609013997568,-0.0141434,-0.0254092,0.205148,0.185336,0.202578,5.46297,-1,12,5.4698653,0.27456743,3.684327,0.82981694
62,4510677733474304,-0.0141434,-0.0254092,0.205148,0.0204171,-0.168506,-0.0416674,1,10,0.17477787,0.16973841,-0.24307919,4.832967
63,4510746452951040,-0.0141434,-0.0254092,0.205148,-0.281402,0.0382832,0.185117,1,10,0.339,0.28399417,0.61276126,3.0063782
64,4510815172427776,-0.0141434,-0.0254092,0.205148,-0.0660676,-1.28179,-5.00001,1,13,5.1621165,1.2834916,-2.0690844,4.6608915
65,4510883891904512,-0.0141434,-0.0254092,0.205148,-0.0378391,-1.53817,-7.74856,-1,15,7.8998466,1.5386353,-2.3194747,4.687794
66,4510952611381248,-0.0141434,-0.0254092,0.205148,-2.52874,-6.82136,-33.1233,1,14,33.912804,7.2749896,-2.2207901,4.3573856
67,4511090050334720,-0.0141434,-0.0254092,0.205148,-0.177448,-0.618983,0.351794,-1,15,0.7337484,0.6439159,0.5222669,4.4332
68,4511296208764928,-0.0141434,-0.0254092,0.205148,-5.9075,-20.2909,-96.6454,-1,13,98.92903,21.133366,-2.2250876,4.42908
69,4511364928241664,-0.0141434,-0.0254092,0.205148,-10.9199,-35.6903,-170.864,1,11,174.89296,37.323475,-2.226114,4.415471
70,4511433647718400,-0.0141434,-0.0254092,0.205148,-8.23824,-26.4168,-126.618,1,0,129.60646,27.671572,-2.225647,4.410091
71,4511502367195136,-0.0141434,-0.0254092,0.205148,-4.09752,-15.0233,-69.6369,-1,11,71.356766,15.572065,-2.2032347,4.446121
72,4511571086671872,-0.0141434,-0.0254092,0.205148,-1.59421,-3.61239,-17.6557,-1,12,18.091839,3.9485273,-2.2031384,4.296779
73,4511639806148608,-0.0141434,-0.0254092,0.205148,-0.555838,-1.36724,-20.0333,1,11,20.087595,1.4759068,-3.302614,4.3262577
74,4511708525625344,-0.0141434,-0.0254092,0.205148,-0.301704,-0.381109,-4.11271,1,13,4.1413345,0.48607546,-2.8320956,4.042762
75,4511845964578816,-0.0141434,-0.0254092,0.205148,0.363535,-0.392713,-8.71705,1,13,8.73346,0.53514594,-3.4845858,5.4592237
76,4511914684055552,-0.0141434,-0.0254092,0.205148,-0.747561,-0.427724,-12.6833,-1,12,12.712509,0.8612754,-3.3839352,3.6612897
77,4511983403532288,-0.0141434,-0.0254092,0.205148,-0.0914912,-0.127506,0.400788,1,8,0.43041775,0.15693446,1.6670494,4.0899854
78,4512052123009024,-0.0141434,-0.0254092,0.205148,0.2691,-1.08542,4.52132,1,11,4.6575623,1.1182805,2.1051126,4.9554114
79,4512120842485760,-0.0141434,-0.0254092,0.205148,-0.287081,-0.694325,4.55141,-1,13,4.6130075,0.7513339,2.5012317,4.320327
80,4512189561962496,-0.0141434,-0.0254092,0.205148,-0.289494,-1.10269,5.24043,1,11,5.363006,1.1400579,2.2301002,4.4556484
81,4512395720392704,-0.0141434,-0.0254092,0.205148,-0.0579923,-0.161474,0.256157,-1,10,0.30830726,0.17157203,1.1908741,4.3675923
82,4512533159346176,-0.0141434,-0.0254092,0.205148,-0.651056,-0.607692,3.34509,1,15,3.4616168,0.8905973,2.0337708,3.8925545
83,4512601878822912,-0.0141434,-0.0254092,0.205148,-0.513397,-1.18435,4.38765,-1,13,4.5735908,1.2908375,1.9376179,4.3033543
84,4512670598299648,-0.0141434,-0.0254092,0.205148,0.103428,0.417446,6.30995,1,13,6.3245893,0.43006802,3.380235,1.3279234
85,4512739317776384,-0.0141434,-0.0254092,0.205148,-0.400692,0.252021,3.62777,-1,13,3.6585221,0.4733589,2.7338948,2.5801475
86,4512876756729856,-0.0141434,-0.0254092,0.205148,-0.132281,0.653857,-1.22246,-1,13,1.3926363,0.6671036,-1.3661107,1.7704109
87,4512945476206592,-0.0141434,-0.0254092,0.205148,0.27503,0.256367,-0.171793,1,13,0.41337436,0.37598607,-0.4423458,0.750292
88,4513014195683328,-0.0141434,-0.0254092,0.205148,-0.188206,-1.65756,-10.2856,1,1,10.420005,1.6682106,-2.5186512,4.5993295
89,4513082915160064,-0.0141434,-0.0254092,0.205148,0.212486,-0.0483208,-1.47994,-1,10,1.4958969,0.21791099,-2.6141958,6.0595813
90,4513289073590272,-0.0141434,-0.0254092,0.205148,-1.61367,0.891661,3.34772,1,12,3.8218083,1.8436351,1.3581008,2.6367807
91,4513357793067008,-0.0141434,-0.0254092,0.205148,-4.18645,2.76325,11.3371,-1,12,12.397247,5.0161653,1.5542578,2.5581875
92,4513426512543744,-0.0141434,-0.0254092,0.205148,-15.4182,10.3492,34.0432,1,13,38.778427,18.569513,1.3664919,2.5504355
93,4513495232020480,-0.0141434,-0.0254092,0.205148,-5.80296,3.70154,13.4583,-1,13,15.116268,6.8830037,1.423462,2.5737913
94,4513563951497216,-0.0141434,-0.0254092,0.205148,-4.30974,3.24054,9.45759,-1,4,10.886733,5.39212,1.3278636,2.4968698
95,4513632670973952,-0.0141434,-0.0254092,0.205148,1.94901,1.32268,2.83842,-1,14,3.6884618,2.3554454,1.0191996,0.59624743
96,4513701390450688,-0.0141434,-0.0254092,0.205148,2.1572,8.11646,6.4082,-1,10,10.563875,8.39824,0.7035472,1.3110211
97,4513770109927424,-0.0141434,-0.0254092,0.205148,-0.214886,-0.313827,-1.81782,1,13,1.857184,0.3803464,-2.2682276,4.111987
98,4513838829404160,-0.0141434,-0.0254092,0.205148,-1.47251,-0.147566,-1.63889,-1,11,2.2081716,1.4798856,-0.95534486,3.2414732
99,4513907548880896,-0.0141434,-0.0254092,0.205148,-0.602428,-0.490784,-1.19498,1,13,1.4254001,0.7770382,-1.2155852,3.8252192
100,4513976268357632,-0.0141434,-0.0254092,0.205148,-0.679448,-0.878682,-1.30558,-1,11,1.7141386,1.1107348,-1.0001419,4.054168
101,4514044987834368,-0.0141434,-0.0254092,0.205148,-0.139924,0.124827,-0.25743,1,10,0.31848186,0.18751134,-1.1221154,2.4131563
102,4514182426787840,-0.0141434,-0.0254092,0.205148,-0.545687,-0.0124301,-0.545614,-1,5,0.7717665,0.5458286,-0.8810955,3.1643677
103,4514251146264576,-0.0141434,-0.0254092,0.205148,0.288351,-0.250259,0.955603,1,14,1.0290544,0.38180608,1.6482887,5.5683928
104,4514319865741312,-0.0141434,-0.0254092,0.205148,0.632775,0.357821,1.03609,1,9,1.2656708,0.72693884,1.1525874,0.51464957
105,4514388585218048,-0.0141434,-0.0254092,0.205148,1.82815,-0.333954,8.29822,1,13,8.50377,1.858402,2.2017813,6.1025043
106,4514457304694784,-0.0141434,-0.0254092,0.205148,0.391158,-0.223111,0.943479,-1,12,1.0454357,0.45031446,1.4853982,5.764826
107,4514594743648256,-0.0141434,-0.0254092,0.205148,-0.141702,0.0447695,3.26884,1,0,3.2722163,0.14860608,3.784533,2.8355758
108,4514732182601728,-0.0141434,-0.0254092,0.205148,0.312841,0.656964,2.03355,1,14,2.1598141,0.7276477,1.7514412,1.1263759
109,4514800902078464,-0.0141434,-0.0254092,0.205148,0.0868599,1.16972,3.34147,-1,12,3.5413573,1.1729406,1.7695156,1.4966754
110,4514869621555200,-0.0141434,-0.0254092,0.205148,0.400686,1.54663,1.06739,1,11,1.9214408,1.5976901,0.6263234,1.3172992
111,4514938341031936,-0.0141434,-0.0254092,0.205148,0.109768,-0.273406,3.9179,1,13,3.9289618,0.29461816,3.28219,5.094174
112,4515007060508672,-0.0141434,-0.0254092,0.205148,-0.39709,0.672069,1.11996,1,10,1.365162,0.78061336,1.1579973,2.1044586
113,4515144499462144,-0.0141434,-0.0254092,0.205148,0.264688,1.42449,-13.354,1,1,13.432369,1.4488724,-2.91711,1.3870791
114,4515213218938880,-0.0141434,-0.0254092,0.205148,-0.404854,0.338517,-2.82825,-1,12,2.8770642,0.5277315,-2.3805652,2.4451969
115,4515281938415616,-0.0141434,-0.0254092,0.205148,-0.0117689,1.02218,-8.11364,-1,1,8.177784,1.0222477,-2.768629,1.5823094
116,4515350657892352,-0.0141434,-0.0254092,0.205148,-0.222548,0.0379234,-5.66744,1,13,5.6719346,0.22575605,-3.91657,2.9728084
117,4515419377369088,-0.0141434,-0.0254092,0.205148,0.688107,0.74876,-23.2458,-1,14,23.268034,1.0169232,-3.8229299,0.82758504
118,4515694255276032,-0.0141434,-0.0254092,0.205148,-0.290207,0.48813,-7.33161,-1,10,7.3535705,0.5678829,-3.2526846,2.1071827
119,4515900413706240,-0.0141434,-0.0254092,0.205148,0.138632,-0.194867,-1.2759,-1,10,1.298119,0.23914845,-2.3761396,5.3307376
120,4516037852659712,-0.0141434,-0.0254092,0.205148,0.0237797,1.96121,51.8966,1,12,51.93365,1.9613541,3.9690819,1.558672
121,4516175291613184,-0.0141434,-0.0254092,0.205148,-0.0401183,-0.226634,6.20152,-1,12,6.2057896,0.23015743,3.9872506,4.537186
122,4516312730566656,-0.0141434,-0.0254092,0.205148,-0.0542284,0.417757,4.50596,1,8,4.525609,0.42126194,3.0652292,1.699883
123,4516381450043392,-0.0141434,-0.0254092,0.205148,-0.498749,-0.0186083,-0.120075,-1,11,0.51333696,0.499096,-0.23832254,3.1788855
124,4516450169520128,-0.0141434,-0.0254092,0.205148,0.487537,0.2208,0.0883586,1,16,0.5424502,0.53520554,0.16435194,0.42525357
125,4516518888996864,-0.0141434,-0.0254092,0.205148,-0.107947,-0.151322,-0.146507,-1,6,0.23667532,0.18587874,-0.7234163,4.0927534
126,4516656327950336,-0.0141434,-0.0254092,0.205148,0.485105,-1.29453,-4.80776,-1,12,5.0025682,1.3824381,-1.9595872,5.070927
127,4516725047427072,-0.0141434,-0.0254092,0.205148,-1.92744,-8.33028,-38.9014,1,5,39.829987,8.550357,-2.220068,4.485013
128,4516793766903808,-0.0141434,-0.0254092,0.205148,-1.03762,-4.07705,-16.9569,-1,13,17.47099,4.2070174,-2.1021125,4.463177
129,4517206083764224,-0.0141434,-0.0254092,0.205148,-1.30266,-4.44616,-20.9407,1,12,21.447104,4.6330614,-2.2136414,4.42738
130,4517274803240960,-0.0141434,-0.0254092,0.205148,-2.36792,-7.07127,-34.5785,-1,10,35.37347,7.457205,-2.2386284,4.389261
131,4503805802582017,-20.2411,72.1801,253.278,0.0731948,0.407678,-0.202031,1,7,0.460842,0.4141966,-0.47024265,1.3931483
132,4503805802586114,-20.2411,72.1801,253.278,0.0333532,-0.207906,0.0821845,1,7,0.22603457,0.21056433,0.38101962,4.871458
133,4504286838919169,14.3849,-29.6422,-570.569,-0.0855143,-0.118087,0.115031,1,1,0.18571313,0.14579862,0.7240335,4.0856295
134,4504699155779585,17.932,72.7881,-48.1559,-0.334846,0.320184,0.0303468,1,9,0.464285,0.46329218,0.06545576,2.3785744
135,4504699155783682,17.932,72.7881,-48.1559,0.115812,-0.260276,0.00347793,1,8,0.28490016,0.28487894,0.012208146,5.1310425
136,4504905314209793,-494.629,-51.9905,-312.136,0.0554201,-0.160671,0.295868,-1,0,0.34121025,0.16996045,1.3213266,5.0445395
137,4505248911593473,-171.408,189.324,551.932,0.189171,-0.0942323,0.186099,-1,7,0.2815994,0.21134189,0.7943465,5.8210325
138,4505455086800897,-496.659,426.599,462.88,-0.088492,-0.416977,-0.129506,1,2,0.44550246,0.42626357,-0.2993269,4.503269
139,4505455086804994,-496.659,426.599,462.88,0.0938305,0.400279,0.0109089,1,2,0.41127414,0.41112944,0.026530867,1.3405409
140,4505455070023681,-316.623,169.695,742.747,-0.1746,0.0820043,-0.164552,1,2,0.25354928,0.1928986,-0.7735589,2.7025025
141,4505455070031874,-316.623,169.695,742.747,0.0510047,-0.302293,0.103272,1,3,0.32349288,0.30656573,0.33080107,4.879541
142,4506966898511873,13.2104,28.5334,319.656,0.0836809,0.178402,0.339359,1,8,0.39242107,0.1970527,1.3120087,1.1322073
143,4507104337465345,34.932,66.3281,125.948,-0.0456861,0.244763,0.155567,-1,10,0.29359367,0.24899025,0.58996683,1.7553273
144,4507585390579713,628.937,-654.686,-1181.87,0.100088,0.0347863,-0.314641,1,0,0.332004,0.105960816,-1.8087277,0.3344969
145,4507585373802497,-48.9518,52.4608,410.114,-0.250542,-0.169114,-0.0323126,-1,10,0.30399826,0.3022761,-0.10669509,3.7353373
146,4507585373806594,-48.9518,52.4608,410.114,0.234911,0.142222,-0.0553391,1,8,0.2801298,0.27460933,-0.20017977,0.54440206
147,4508272568569857,32.021,5.17442,-183.223,-0.0551814,-0.135293,-0.136279,1,0,0.19980277,0.1461136,-0.8329702,4.3251204
148,4508341288046593,-22.0279,254.439,-472.363,0.465347,0.110413,-0.145879,-1,7,0.50001955,0.4782665,-0.3004743,0.23296231
149,4508341288050690,-22.0279,254.439,-472.363,-0.255692,-0.0731325,0.0737084,1,2,0.27597046,0.26594505,0.27372548,3.4201732
150,4509990555488257,36.4687,22.5415,1102.0,-0.0869863,-0.156621,-0.0598282,1,5,0.18888135,0.17915566,-0.3280307,4.2054143
151,4512395737174017,473.707,-269.321,1182.66,0.0516201,0.13734,0.161272,1,0,0.21802653,0.14672051,0.9497941,1.2112751
152,4513014212464641,-3.80089,-31.7708,-196.959,-0.242151,0.00265075,0.339722,-1,9,0.4171992,0.2421655,1.1396377,3.1306465
153,4513014212468738,-3.80089,-31.7708,-196.959,0.222293,-0.084942,-0.258876,1,13,0.3516335,0.23796916,-0.94215274,5.9181895
154,4513563968278529,-206.302,150.545,447.899,0.156894,0.134782,0.426799,1,3,0.47427768,0.20683789,1.471655,0.7097328
155,4514182443569153,-252.182,-40.3559,-256.925,0.199541,-0.00137172,-0.0893618,-1,8,0.21864131,0.19954571,-0.43406656,6.2763114
156,4514182443573250,-252.182,-40.3559,-256.925,0.205284,-0.0427736,0.00203281,1,6,0.20970272,0.20969287,0.009694073,6.0777617
157,4514182443577346,-252.182,-40.3559,-256.925,-0.210266,-0.00363145,0.123214,1,4,0.24373484,0.21029736,0.5566999,3.1588619
158,4516312747347969,0.545249,278.608,2948.5,-0.122341,0.126827,-0.11423,-1,1,0.21000215,0.17621693,-0.6097439,2.3381925
159,4516312747352066,0.545249,278.608,2948.5,0.0349636,0.144133,-0.129289,1,0,0.19675472,0.1483131,-0.7877059,1.3328145
160,4517480961671168,-0.0141434,-0.0254092,0.205148,0.627464,0.582648,-12.221,1,12,12.250959,0.85626495,-3.3527107,0.7483805
161,4517549681147904,-0.0141434,-0.0254092,0.205148,0.372327,0.651863,-14.962,-1,14,14.980821,0.7507015,-3.686033,1.0518423
162,4518649192775680,-0.0141434,-0.0254092,0.205148,-0.175931,0.0495862,1.17804,1,15,1.1921363,0.18278542,2.562405,2.866869
163,4518717912252416,-0.0141434,-0.0254092,0.205148,-0.524622,-0.200002,1.93364,-1,13,2.0135026,0.5614526,1.9502201,3.5058148
164,4519061509636096,-0.0141434,-0.0254092,0.205148,-1.39341,0.596799,12.2024,1,12,12.296192,1.5158366,2.7826457,2.7369292
165,4519130229112832,-0.0141434,-0.0254092,0.205148,-0.250244,0.165915,4.05479,-1,15,4.0658913,0.30024964,3.2975607,2.5561237
166,4519336387543040,-0.0141434,-0.0254092,0.205148,-0.667654,1.04818,27.3523,-1,15,27.380518,1.2427562,3.7851403,2.1379535
167,4519542545973248,-0.0141434,-0.0254092,0.205148,-0.010343,0.100162,-0.500153,-1,0,0.51018864,0.100694604,-2.305951,1.6736944
168,4519748704403456,-0.0141434,-0.0254092,0.205148,-0.391897,1.88291,6.65321,1,5,6.925615,1.9232612,1.954489,1.7760004
169,4519817423880192,-0.0141434,-0.0254092,0.205148,0.0108703,0.93226,3.24842,-1,12,3.379565,0.93232334,1.9613761,1.5591367
170,4519748721184769,-34.6767,196.971,692.357,-0.120642,-0.0923909,-0.00384356,-1,0,0.15200442,0.15195581,-0.025291234,3.7951465
171,4520298460217344,-0.0141434,-0.0254092,0.205148,-3.23741,2.04228,8.51704,1,12,9.33765,3.827758,1.5399867,2.5788066
172,4520367179694080,-0.0141434,-0.0254092,0.205148,-4.09035,2.71722,10.3234,-1,11,11.431834,4.9106264,1.4884527,2.5552301
173,4520573338124288,-0.0141434,-0.0254092,0.205148,0.718702,0.639052,1.09883,1,2,1.4602559,0.9617276,0.97867423,0.72680223
174,4520642057601024,-0.0141434,-0.0254092,0.205148,0.332363,-0.0519024,0.517464,-1,12,0.61719364,0.33639118,1.2158116,6.128275
175,4520573354905601,54.9837,46.6316,82.811,0.111588,0.131275,-0.21218,1,12,0.27332282,0.17229338,-1.0359863,0.8662835
176,4520573354909698,54.9837,46.6316,82.811,-0.256664,-0.297747,0.184657,1,7,0.43431312,0.39310262,0.45398626,4.0009575
177,4520779496554496,35.2687,15.5636,43.8402,0.453965,0.0574699,0.515819,1,8,0.6895334,0.45758826,0.96855736,0.12592559
178,4520779513335809,840.917,-437.888,1181.87,0.183676,0.0678863,-0.0769533,1,0,0.2103978,0.19581987,-0.38350958,0.35402635
179,4520848216031232,45.409,131.869,125.28,0.552625,1.75331,1.54111,-1,3,2.3988562,1.838339,0.7623096,1.2654631
180,4520916935507968,45.409,131.869,125.28,0.105521,0.157739,0.271133,1,6,0.33095223,0.18977953,1.154536,0.9812081
181,4520848232812545,103.301,339.723,305.779,-0.0373475,0.334002,0.176021,1,5,0.3793884,0.33608356,0.5023456,1.6821519
182,4520848232816642,103.301,339.723,305.779,-0.133474,-0.0367908,-0.120478,1,0,0.18353152,0.13845171,-0.78653747,3.4105542
183,4521535410798592,-7.73307,-8.35941,-9.4867,-0.552286,-0.596591,-0.802896,1,13,1.1426209,0.81298256,-0.87257344,3.9655356
184,4521604130275328,-21.2266,-43.5635,-13.693,-0.832198,-1.28334,-0.469939,-1,12,1.6001117,1.5295473,-0.3026013,4.1370955
185,4521672849752064,-0.0141434,-0.0254092,0.205148,0.425005,-0.247949,0.110354,1,13,0.50426775,0.49204466,0.22243753,5.7550592
186,4521741569228800,-0.0141434,-0.0254092,0.205148,0.314761,-0.529208,0.250315,-1,12,0.66467524,0.6157399,0.39608884,5.2489595
187,4521947727659008,-0.0141434,-0.0254092,0.205148,0.669296,-0.286307,0.0935805,1,13,0.7339524,0.72796214,0.12819989,5.8789682
188,4523390836670464,-0.0141434,-0.0254092,0.205148,0.104682,-0.413505,4.86627,-1,13,4.8849287,0.42654973,3.1294167,4.9603376
189,4523459556147200,-4.0734,10.9273,4.77728,-0.590022,1.21829,0.660864,1,11,1.5063524,1.3536456,0.4706422,2.0218081
190,4523528275623936,-0.0999755,0.351054,0.279628,-0.174292,1.04184,0.047947,-1,1,1.0574058,1.0563183,0.045375105,1.7365539
191,4523528292405249,-6.24868,34.9571,1.88056,0.422303,-0.0493001,0.0870363,-1,6,0.43398803,0.42517093,0.20330553,6.1669703
192,4523528292409346,-6.24868,34.9571,1.88056,-0.16994,0.419348,0.0083044,1,11,0.4525498,0.45247358,0.018352307,1.9558188
